;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot
4097;2191;3;344;1800;1514;60;1593029;159;162;80.0;2343.0;0
4098;1656;3;358;1258;1514;60;1139520;151;162;49600.0;39064.0;0
4099;2435;1;400;1971;1514;60;1779582;161;179;80.0;80.0;0
4100;2841;2;506;2255;1514;60;2082977;206;215;80.0;2343.0;0
4101;2060;4;430;1575;1514;60;1488769;172;167;62860.0;13121.0;0
4102;2656;6;371;2237;1514;60;1871584;170;165;80.0;2343.0;0
4103;2616;2;252;2289;1514;60;1954858;180;188;80.0;80.0;0
4104;6309;5;275;5975;1514;60;5006328;183;189;80.0;61449.0;1
4105;4376;3;249;4049;1514;60;3501590;193;203;80.0;61449.0;0
4106;2513;4;244;2233;1514;60;1879617;155;154;80.0;2343.0;0
4107;2112;7;326;1671;1514;60;1483761;140;160;64844.0;59753.0;0
4108;3594;5;389;3174;1514;60;2698718;174;166;80.0;80.0;0
4109;3257;2;511;2672;1514;60;2284749;154;169;80.0;80.0;0
4110;3560;1;552;2880;1514;60;2415463;161;162;80.0;80.0;0
4111;3804;4;472;3281;1514;60;2406436;193;200;80.0;80.0;0
4112;2606;0;364;2225;1514;60;1420244;150;158;993.0;38655.0;0
4113;3274;4;416;2818;1514;60;1845728;190;195;993.0;38655.0;0
4114;3498;2;357;3087;1514;60;1928664;187;180;993.0;38655.0;0
4115;3129;2;442;2623;1514;60;1520285;192;210;993.0;38655.0;0
4116;4419;4;395;3915;1514;60;2170140;192;194;993.0;38655.0;0
4117;4327;3;432;3809;1514;60;2084011;163;181;993.0;38655.0;0
4118;3174;3;406;2720;1514;60;1783038;162;166;993.0;38655.0;0
4119;5912;7;411;5442;1514;60;3693388;158;166;80.0;38655.0;0
4120;7213;2;466;6663;1514;60;5213573;198;205;80.0;55789.0;0
4121;5962;0;493;5390;1514;60;3515816;199;214;80.0;38655.0;0
4122;7086;4;355;6689;1514;60;4845635;160;169;80.0;55789.0;0
4123;4346;3;293;4005;1514;60;1965472;167;184;993.0;38655.0;0
4124;2095;4;260;1787;1514;60;1240331;192;200;80.0;80.0;0
4125;2392;3;308;2049;1514;60;1638064;164;161;80.0;2343.0;0
4126;2587;8;368;2151;1514;60;1761263;172;190;80.0;80.0;0
4127;1840;3;370;1394;1514;60;1174576;163;173;7103.0;13121.0;0
4128;5091;3;243;4728;1514;60;4168014;196;191;8890.0;25.0;0
4129;1951;4;304;1592;1514;60;1304681;171;182;80.0;13121.0;0
4130;2596;3;338;2194;1514;60;1648722;191;196;80.0;80.0;0
4131;2924;4;366;2425;1514;60;1984454;175;188;80.0;80.0;0
4132;1701;5;321;1345;1514;60;1103461;151;161;62860.0;13121.0;0
4133;2611;1;321;2231;1514;60;1790582;171;180;80.0;80.0;0
4134;2595;5;396;2152;1514;60;1729708;178;223;80.0;80.0;0
4135;2070;4;329;1696;1514;60;1353501;183;175;62860.0;13121.0;0
4136;2590;5;311;2170;1514;60;1640721;187;215;80.0;80.0;0
4137;3079;7;321;2716;1514;60;2406066;185;195;80.0;80.0;0
4138;2565;8;392;2123;1514;60;1750896;167;176;49600.0;39064.0;1
4139;3126;7;452;2630;1514;60;2420455;155;158;80.0;2343.0;1
4140;3317;5;364;2917;1514;60;2175488;141;164;993.0;38655.0;0
4141;1856;7;239;1533;1514;60;1161797;158;160;80.0;59753.0;0
4142;2697;4;230;2431;1514;60;1981515;153;159;80.0;80.0;0
4143;3082;2;241;2569;1514;60;1974784;159;165;80.0;2343.0;0
4144;2539;3;210;2277;1514;60;1429125;169;195;993.0;42577.0;0
4145;3103;5;212;2845;1514;60;1906769;194;193;993.0;42577.0;0
4146;3593;7;177;3268;1514;60;2129789;208;219;80.0;42577.0;0
4147;2227;6;124;2019;1514;60;1280102;159;164;993.0;42577.0;0
4148;2553;4;141;2361;1514;60;1786825;158;166;80.0;2343.0;0
4149;2127;3;121;1972;1514;60;1495142;155;160;49600.0;39064.0;0
4150;2266;4;131;2113;1514;60;1597106;157;167;80.0;39064.0;0
4151;2589;9;160;2338;1514;60;1778644;182;194;80.0;2343.0;0
4152;2088;2;209;1821;1514;60;1270121;183;184;49600.0;39064.0;0
4153;8598;1;143;8413;1514;60;4332713;168;185;25.0;35602.0;0
4154;2282;8;200;2030;1514;60;1486904;200;200;80.0;80.0;0
4155;1863;6;151;1670;1514;60;1032929;153;150;62860.0;80.0;0
4156;2966;3;188;2686;1514;60;1888559;177;189;80.0;80.0;0
4157;2201;8;195;1951;1514;60;1515718;161;164;80.0;2343.0;0
4158;2339;4;254;2068;1514;60;1531987;183;186;80.0;80.0;0
4159;2235;3;266;1902;1514;60;1567418;177;174;80.0;2343.0;0
4160;2953;11;292;2564;1514;60;1886596;178;191;80.0;80.0;0
4161;3064;5;251;2710;1514;60;1968011;196;186;80.0;80.0;0
4162;4101;4;265;3752;1514;60;2856314;199;197;80.0;1033.0;0
4163;2630;5;265;2328;1514;60;1796034;169;173;80.0;2343.0;0
4164;2895;4;340;2459;1514;60;1753018;181;182;80.0;80.0;0
4165;3542;5;405;3092;1514;60;2543838;185;197;80.0;80.0;0
4166;2923;4;309;2565;1514;60;2126006;156;161;80.0;80.0;0
4167;2875;5;327;2419;1514;60;1849610;186;197;80.0;80.0;1
4168;2915;3;311;2545;1514;60;2154207;150;150;80.0;80.0;0
4169;2417;7;222;2152;1514;60;1616333;160;156;80.0;2343.0;0
4170;1972;4;228;1690;1514;60;1333309;154;161;64844.0;59753.0;0
4171;2632;5;307;2278;1514;60;1865097;164;178;80.0;2343.0;0
4172;1991;4;322;1596;1514;60;1274598;169;179;80.0;80.0;1
4173;2978;11;396;2373;1514;60;1928154;195;202;80.0;80.0;0
4174;2897;2;395;2407;1514;60;2105575;164;173;80.0;80.0;0
4175;2366;5;447;1840;1514;60;1557263;185;185;62860.0;13121.0;0
4176;3407;6;463;2870;1514;60;2329347;190;199;80.0;80.0;0
4177;2834;7;428;2344;1514;60;1891917;167;171;80.0;80.0;0
4178;2574;8;492;2055;1514;60;1638047;194;211;49600.0;39064.0;0
4179;3645;5;454;3135;1514;60;2607015;167;164;80.0;80.0;0
4180;3355;6;458;2859;1514;60;2266273;171;178;80.0;49561.0;0
4181;2703;3;459;2193;1514;60;1768083;196;203;7103.0;22.0;0
4182;2813;4;388;2321;1514;60;1962176;172;174;80.0;2343.0;0
4183;2515;2;354;2091;1514;60;1807568;165;168;80.0;2343.0;0
4184;2241;2;371;1814;1514;60;1511795;172;177;80.0;80.0;0
4185;3322;4;401;2864;1514;60;2457712;181;195;80.0;80.0;0
4186;3019;1;354;2592;1514;60;2126162;175;164;80.0;80.0;1
4187;2238;5;376;1744;1514;60;1433828;192;215;64844.0;59753.0;1
4188;3059;1;618;2349;1514;60;2017026;276;305;80.0;2343.0;0
4189;3194;6;289;2852;1514;60;2051221;174;172;80.0;80.0;0
4190;2995;5;236;2620;1514;60;1372333;183;190;993.0;49561.0;0
4191;2902;5;369;2482;1514;60;2134420;169;194;80.0;80.0;0
4192;1909;4;334;1530;1514;60;1196214;195;188;80.0;80.0;0
4193;3252;9;416;2746;1514;60;2214733;207;216;80.0;80.0;0
4194;2771;4;416;2270;1514;60;1839933;168;171;80.0;80.0;0
4195;2445;4;377;2009;1514;60;1458807;192;194;80.0;80.0;0
4196;2850;2;399;2404;1514;60;2001189;155;153;80.0;80.0;0
4197;2997;10;457;2415;1514;60;2062795;191;200;80.0;80.0;0
4198;3551;2;289;3186;1514;60;2642674;154;159;80.0;61554.0;0
4199;2544;2;215;2285;1514;60;1714182;148;152;80.0;80.0;0
4200;6950;6;4632;2196;1514;60;2100241;162;179;161.0;51959.0;1
4201;2935;6;917;1969;1514;60;1480220;152;158;161.0;51959.0;0
4202;2385;3;136;2201;1514;60;1674753;158;171;80.0;2343.0;0
4203;2180;7;197;1889;1514;60;1371708;224;227;80.0;80.0;1
4204;2015;7;117;1848;1514;60;1421454;165;174;80.0;80.0;0
4205;2580;4;98;2431;1514;60;1858860;167;163;80.0;80.0;0
4206;2063;9;158;1861;1514;60;1186827;195;202;62860.0;80.0;0
4207;2401;5;162;2198;1514;60;1616705;167;183;80.0;80.0;0
4208;2413;11;125;2205;1514;60;1695877;168;177;80.0;2343.0;0
4209;1851;4;138;1702;1514;60;1218817;169;175;62860.0;59753.0;0
4210;2402;11;105;2251;1514;60;1740636;159;154;80.0;2343.0;0
4211;2891;2;151;2688;1514;60;2138049;178;187;80.0;2343.0;1
4212;1882;6;115;1682;1514;60;1299630;164;174;80.0;80.0;0
4213;2525;7;135;2310;1514;60;1720500;171;186;80.0;80.0;1
4214;3492;4;142;3244;1514;60;2382064;182;190;80.0;80.0;0
4215;2574;5;117;2404;1514;60;1864083;160;164;49600.0;39064.0;0
4216;3241;7;133;3033;1514;60;2237442;193;187;80.0;80.0;0
4217;2417;0;144;2234;1514;60;1694427;170;187;80.0;2343.0;1
4218;1648;2;131;1438;1514;60;1075959;153;159;62860.0;13121.0;0
4219;2413;3;156;2223;1514;60;1613872;173;188;80.0;80.0;0
4220;2858;5;104;2689;1514;60;1751759;191;191;80.0;80.0;0
4221;2317;5;100;2166;1514;60;1419331;174;180;80.0;59753.0;0
4222;2783;8;157;2543;1514;60;1888385;184;189;80.0;2343.0;0
4223;2069;6;148;1869;1514;60;1387981;161;167;64844.0;59753.0;0
4224;2521;5;111;2296;1514;60;1776352;146;155;80.0;2343.0;0
4225;2213;7;123;2051;1514;60;1626557;146;163;80.0;2343.0;0
4226;1982;9;112;1758;1514;60;1339986;176;169;62860.0;59753.0;0
4227;2296;3;120;2065;1514;60;1659770;168;178;80.0;2343.0;0
4228;2452;3;95;2296;1514;60;1788305;162;167;80.0;80.0;0
4229;2738;3;102;2558;1514;60;2038735;166;176;80.0;80.0;0
4230;5022;1;84;4875;1514;60;4756912;152;153;80.0;57146.0;1
4231;2549;6;101;2377;1514;60;1810380;170;178;80.0;80.0;0
4232;2048;8;96;1874;1514;60;1276339;171;175;80.0;59753.0;0
4233;2209;7;76;2045;1514;60;1570493;146;147;80.0;2343.0;0
4234;2990;6;84;2784;1514;60;2143521;162;167;80.0;80.0;0
4235;2106;5;81;1877;1514;60;1474613;138;147;49600.0;39064.0;0
4236;2473;9;140;2283;1514;60;1754453;187;189;80.0;2343.0;0
4237;2827;10;114;2650;1514;60;2123037;165;163;80.0;80.0;0
4238;2278;10;139;2094;1514;60;1594270;177;179;62860.0;59753.0;0
4239;2399;8;102;2152;1514;60;1640990;168;173;80.0;80.0;1
4240;2263;6;132;2025;1514;60;1511434;172;175;80.0;62785.0;0
4241;3092;4;163;2888;1514;60;2503127;176;192;80.0;80.0;0
4242;2689;6;250;2358;1514;60;1899574;222;228;80.0;80.0;0
4243;2992;4;160;2786;1514;60;2246814;177;177;80.0;80.0;0
4244;3078;6;141;2865;1514;60;2188395;166;184;80.0;80.0;0
4245;2500;4;195;2244;1514;60;1615039;190;192;80.0;80.0;0
4246;2093;2;164;1848;1514;60;1310045;188;185;49600.0;39064.0;0
4247;3192;5;172;2926;1514;60;2325030;153;154;80.0;80.0;0
4248;3003;7;271;2586;1514;60;2049283;199;218;80.0;80.0;0
4249;2112;5;176;1829;1514;60;1435137;149;157;62860.0;39064.0;0
4250;2830;4;249;2454;1514;60;1993754;156;166;80.0;80.0;0
4251;2928;3;260;2531;1514;60;2118884;152;156;80.0;80.0;0
4252;2027;3;298;1659;1514;60;1379345;153;161;80.0;80.0;0
4253;2779;1;298;2433;1514;60;1973882;146;154;80.0;80.0;0
4254;2673;4;315;2280;1514;60;2001002;156;168;80.0;80.0;0
4255;2161;4;305;1785;1514;60;1586820;162;163;80.0;80.0;0
4256;2542;0;319;2179;1514;60;1912162;149;157;80.0;2343.0;0
4257;2314;3;319;1972;1514;60;1726399;166;169;49600.0;39064.0;0
4258;2650;6;306;2274;1514;60;1946051;173;173;80.0;2343.0;0
4259;2583;7;323;2182;1514;60;2025762;141;147;80.0;2343.0;0
4260;2095;5;306;1735;1514;60;1509635;166;168;49600.0;39064.0;0
4261;2346;3;279;2030;1514;60;1750795;137;137;80.0;2343.0;0
4262;2002;5;260;1699;1514;60;1432465;142;147;80.0;2343.0;0
4263;1967;4;322;1330;1514;60;1123558;182;190;49600.0;39064.0;0
4264;2391;2;312;1974;1514;60;1725589;180;187;80.0;2343.0;0
4265;2266;4;272;1949;1514;60;1683646;131;135;80.0;2343.0;0
4266;2044;3;290;1700;1514;60;1386464;179;182;64844.0;59753.0;0
4267;2502;2;288;2177;1514;60;1927363;144;140;80.0;2343.0;0
4268;2790;4;283;2453;1514;60;2204024;156;159;80.0;2343.0;0
4269;2070;3;324;1698;1514;60;1517043;156;166;64844.0;59753.0;1
4270;2426;3;277;2052;1514;60;1638733;164;161;49600.0;39064.0;0
4271;2690;5;224;2412;1514;60;1824289;179;184;80.0;80.0;0
4272;2416;6;168;2219;1514;60;1713455;172;174;80.0;2343.0;0
4273;1662;6;245;1322;1514;60;1074362;166;169;64844.0;59753.0;0
4274;2263;4;137;2078;1514;60;1623493;175;192;80.0;2343.0;0
4275;1635;8;122;1434;1514;60;1077956;169;164;62860.0;13121.0;0
4276;2490;1;226;2183;1514;60;1754714;150;155;80.0;2343.0;0
4277;2931;0;201;2699;1514;60;2148345;151;158;80.0;80.0;0
4278;1926;7;345;1531;1514;60;1240327;190;216;62860.0;13121.0;0
4279;2233;5;219;1968;1514;60;1654327;157;151;80.0;2343.0;0
4280;2766;5;162;2496;1514;60;2037138;173;196;80.0;2343.0;0
4281;2024;7;122;1847;1514;60;1405317;166;162;49600.0;39064.0;0
4282;3033;8;110;2875;1514;60;2406255;147;146;80.0;80.0;0
4283;2228;7;219;1963;1514;60;1698595;133;135;64844.0;59753.0;0
4284;6649;11;249;6350;1514;60;6506941;144;163;80.0;63108.0;0
4285;3077;6;309;2713;1514;60;2396751;163;165;80.0;2343.0;0
4286;2129;3;296;1796;1514;60;1448028;153;158;64844.0;59753.0;0
4287;2529;2;257;2239;1514;60;1796442;170;171;80.0;2343.0;1
4288;2562;4;400;2109;1514;60;1732792;188;194;80.0;2343.0;1
4289;1719;3;294;1411;1514;60;1138997;165;170;62860.0;13121.0;0
4290;2582;3;329;2210;1514;60;1860560;167;190;80.0;2343.0;0
4291;1872;2;298;1534;1514;60;1197266;160;163;80.0;13121.0;0
4292;2754;2;238;2470;1514;60;1990817;148;150;80.0;80.0;0
4293;1948;4;290;1618;1514;60;1187539;159;163;80.0;80.0;0
4294;2678;4;336;2318;1514;60;1871805;182;190;80.0;2343.0;0
4295;2615;5;292;2257;1514;60;1878207;164;176;80.0;2343.0;0
4296;2565;2;327;2160;1514;60;1726996;197;200;49600.0;39064.0;0
4297;3192;6;292;2815;1514;60;2250935;174;168;80.0;2343.0;0
4298;4902;4;334;4370;1514;60;3412773;196;202;80.0;80.0;0
4299;2415;5;317;2082;1514;60;1815627;164;174;80.0;59753.0;0
4300;2835;18;311;2367;1514;60;1925782;185;184;80.0;80.0;0
4301;2680;13;353;2244;1514;60;1941082;214;213;80.0;2343.0;0
4302;2189;2;310;1820;1514;60;1530899;172;185;64844.0;59753.0;0
4303;2543;11;316;2190;1514;60;1770465;193;195;80.0;2343.0;0
4304;2537;5;412;2077;1514;60;1820933;204;234;80.0;2343.0;0
4305;1889;4;347;1500;1514;60;1230090;198;183;64844.0;59753.0;0
4306;2391;10;328;1954;1514;60;1653849;191;187;80.0;2343.0;0
4307;2099;5;301;1749;1514;60;1450280;157;162;49600.0;39064.0;0
4308;2880;2;295;2478;1514;60;2100198;159;173;80.0;80.0;0
4309;2686;6;316;2351;1514;60;1926904;170;175;80.0;80.0;0
4310;2237;5;318;1817;1514;60;1470748;166;175;80.0;80.0;0
4311;2547;6;284;2200;1514;60;1812470;152;151;80.0;2343.0;0
4312;2630;6;336;2222;1514;60;1893956;148;147;80.0;80.0;0
4313;2445;7;315;2066;1514;60;1760511;164;175;80.0;80.0;0
4314;2407;8;229;2139;1514;60;1759237;165;167;80.0;80.0;0
4315;2679;5;119;2510;1514;60;1921390;165;170;80.0;80.0;0
4316;1998;5;138;1802;1514;60;1300265;163;173;80.0;59753.0;0
4317;2247;1;134;2068;1514;60;1576731;157;148;80.0;2343.0;0
4318;2882;6;167;2634;1514;60;1965624;170;176;80.0;80.0;0
4319;2154;7;147;1926;1514;60;1369478;175;177;49600.0;39064.0;0
4320;2360;7;143;2166;1514;60;1625501;166;172;80.0;80.0;0
4321;2426;5;118;2245;1514;60;1708669;144;145;80.0;2343.0;0
4322;3346;6;1617;1682;1514;60;1370588;161;166;161.0;39201.0;0
4323;2727;3;155;2518;1514;60;1976667;180;180;80.0;80.0;0
4324;2615;9;106;2432;1514;60;1899331;162;168;80.0;80.0;0
4325;1949;5;130;1769;1514;60;1296617;174;170;64844.0;59753.0;0
4326;2729;2;149;2509;1514;60;1937753;211;209;80.0;2343.0;0
4327;2164;4;139;1972;1514;60;1632368;164;162;64844.0;59753.0;0
4328;2561;6;116;2402;1514;60;1921760;146;149;80.0;2343.0;0
4329;2684;7;144;2494;1514;60;2014423;162;177;80.0;2343.0;0
4330;2372;6;128;2200;1514;60;1659921;184;183;64844.0;59753.0;0
4331;2755;5;143;2547;1514;60;2002832;183;179;80.0;2343.0;0
4332;3012;0;106;2829;1514;60;2148339;164;165;80.0;80.0;0
4333;2208;1;113;1968;1514;60;1512590;162;169;80.0;59753.0;0
4334;2673;0;135;2487;1514;60;2013722;159;169;80.0;2343.0;0
4335;2501;3;145;2313;1514;60;1890642;172;172;80.0;2343.0;0
4336;2110;4;160;1889;1514;60;1432956;156;159;49600.0;39064.0;0
4337;2458;2;177;2205;1514;60;1711416;180;186;80.0;2343.0;0
4338;2483;4;155;2257;1514;60;1806881;156;160;80.0;2343.0;0
4339;2049;0;127;1859;1514;60;1401718;151;158;49600.0;39064.0;0
4340;3000;3;122;2802;1514;60;2157442;163;167;80.0;80.0;0
4341;3006;4;133;2830;1514;60;2384920;144;140;80.0;50175.0;1
4342;2201;6;103;2019;1514;60;1620305;142;150;49600.0;39064.0;0
4343;2946;1;108;2783;1514;60;2128219;156;157;80.0;2343.0;0
4344;3096;3;130;2948;1514;60;2306399;169;174;993.0;50175.0;0
4345;1607;2;91;1475;1514;60;902231;138;138;64844.0;59753.0;0
4346;1991;4;134;1816;1514;60;1406291;131;139;80.0;2343.0;0
4347;1757;6;190;1527;1514;60;1110423;169;179;49600.0;39064.0;0
4348;2698;2;166;2427;1514;60;1839095;182;178;80.0;80.0;0
4349;2449;1;254;2140;1514;60;1671332;164;167;80.0;80.0;0
4350;2130;4;340;1739;1514;60;1423809;152;162;80.0;80.0;0
4351;2420;3;336;2047;1514;60;1752043;160;162;80.0;2343.0;0
4352;2843;2;322;2443;1514;60;2116596;144;147;80.0;80.0;0
4353;2025;3;319;1656;1514;60;1415188;160;161;80.0;39064.0;0
4354;3168;3;320;2749;1514;60;2134743;161;177;80.0;80.0;0
4355;3305;5;360;2891;1514;60;2321179;173;180;80.0;80.0;0
4356;3272;5;390;2862;1514;60;2285516;217;220;80.0;80.0;1
4357;3204;4;321;2771;1514;60;2309539;166;171;80.0;80.0;1
4358;3052;7;378;2624;1514;60;2198298;185;187;80.0;80.0;1
4359;2476;4;350;1983;1514;60;1447814;184;183;62860.0;13121.0;1
4360;2848;5;317;2470;1514;60;1900184;172;171;80.0;80.0;0
4361;2532;6;348;2137;1514;60;1821872;150;160;80.0;80.0;0
4362;2293;5;350;1881;1514;60;1589632;161;171;993.0;49074.0;0
4363;2919;5;339;2552;1514;60;1985370;207;217;80.0;80.0;0
4364;2962;5;449;2443;1514;60;1986456;203;223;80.0;2343.0;1
4365;2458;9;413;1995;1514;60;1718947;202;192;993.0;49074.0;0
4366;3996;2;370;3554;1514;60;3122972;172;179;80.0;1102.0;1
4367;3214;12;350;2765;1514;60;2463053;171;187;993.0;49074.0;1
4368;3232;3;341;2816;1514;60;2303840;167;175;80.0;80.0;0
4369;2579;2;355;2188;1514;60;1887826;155;158;80.0;2343.0;1
4370;2791;4;242;2372;1514;60;1774974;169;173;80.0;80.0;1
4371;2857;5;268;2512;1514;60;1982031;162;168;80.0;80.0;0
4372;3686;7;339;3278;1514;60;2666989;165;170;80.0;80.0;0
4373;4123;6;341;3581;1514;60;2988257;168;170;80.0;80.0;1
4374;3332;5;345;2863;1514;60;2346980;194;194;80.0;80.0;0
4375;4416;6;327;4021;1514;60;3536213;180;182;80.0;58971.0;1
4376;2970;6;321;2600;1514;60;1920505;143;151;14171.0;10835.0;0
4377;2853;2;331;2482;1514;60;1957457;170;172;80.0;2343.0;1
4378;2412;0;265;2103;1514;60;1702036;157;168;80.0;2343.0;0
4379;3955;8;360;3582;1514;60;2496608;141;133;14171.0;10835.0;0
4380;3338;3;362;2917;1514;60;2252342;169;178;80.0;2343.0;0
4381;2598;3;339;2192;1514;60;1692616;157;156;80.0;2343.0;0
4382;2778;3;356;2146;1514;60;1594589;163;172;7103.0;7284.0;0
4383;2393;4;327;1968;1514;60;1567716;161;158;80.0;2343.0;1
4384;2418;1;391;1983;1514;60;1621393;169;180;80.0;2343.0;0
4385;2229;1;377;1765;1514;60;1201474;198;193;7103.0;80.0;0
4386;3016;9;303;2600;1514;60;1987582;208;215;80.0;80.0;0
4387;2415;4;296;2010;1514;60;1562805;188;189;80.0;80.0;0
4388;3189;7;345;2726;1514;60;2017586;184;186;80.0;80.0;0
4389;3088;6;368;2657;1514;60;2185867;182;177;80.0;80.0;0
4390;2450;8;391;1984;1514;60;1550230;170;172;14171.0;10835.0;0
4391;2403;6;367;1986;1514;60;1646438;165;179;80.0;2343.0;0
4392;2357;5;331;1952;1514;60;1776878;155;164;80.0;2343.0;0
4393;2143;3;377;1683;1514;60;1505426;183;185;49600.0;39064.0;0
4394;2351;6;317;1991;1514;60;1660299;152;160;80.0;2343.0;0
4395;2924;3;337;2397;1514;60;1933306;138;141;80.0;80.0;0
4396;1993;3;352;1557;1514;60;1331653;159;161;49600.0;39064.0;0
4397;5109;5;347;4700;1514;60;4050922;169;178;80.0;80.0;0
4398;2587;5;184;2172;1514;60;1564912;186;191;80.0;80.0;0
4399;2167;4;107;1971;1514;60;1270948;175;192;14171.0;10835.0;1
4400;2169;5;110;1995;1514;60;1453246;157;159;80.0;2343.0;0
4401;3212;6;120;2992;1514;60;2267242;173;172;80.0;80.0;0
4402;2226;5;94;2061;1514;60;1461826;149;155;80.0;39064.0;0
4403;3668;1;105;3399;1514;60;2342511;163;167;80.0;80.0;0
4404;4491;3;103;4337;1514;60;2823225;174;178;14171.0;10835.0;0
4405;1651;6;100;1483;1514;60;887912;160;160;49600.0;39064.0;0
4406;2295;5;117;2150;1514;60;1533718;151;160;80.0;2343.0;0
4407;2236;8;122;2053;1514;60;1408364;167;178;80.0;2343.0;0
4408;2246;9;118;2038;1514;60;1401888;180;170;49600.0;39064.0;0
4409;2153;2;92;1986;1514;60;1557894;129;130;80.0;2343.0;0
4410;1695;4;164;1491;1514;60;1014940;122;129;64844.0;59753.0;0
4411;2763;7;112;2601;1514;60;2100660;173;173;80.0;80.0;0
4412;2402;3;111;2246;1514;60;1712015;161;171;80.0;2343.0;0
4413;2260;3;100;2119;1514;60;1586666;158;157;64844.0;59753.0;0
4414;3129;3;94;2947;1514;60;2296423;158;157;80.0;2343.0;0
4415;3061;5;145;2880;1514;60;2330531;177;180;80.0;80.0;0
4416;2553;4;170;2359;1514;60;1960239;180;186;80.0;59753.0;0
4417;3421;7;197;3164;1514;60;2375096;176;177;80.0;80.0;0
4418;2870;9;268;2542;1514;60;2039355;172;179;80.0;80.0;0
4419;2296;5;284;1865;1514;60;1554038;165;171;80.0;49056.0;0
4420;2598;1;246;2283;1514;60;1948187;159;157;80.0;80.0;0
4421;2636;5;295;2293;1514;60;1992491;180;195;80.0;80.0;0
4422;2045;1;274;1712;1514;60;1356190;184;197;80.0;49056.0;0
4423;4752;2;347;4320;1514;60;2848384;200;208;14171.0;10835.0;0
4424;3487;2;372;3013;1514;60;2177238;215;232;14171.0;10835.0;0
4425;2752;4;324;2371;1514;60;1831021;193;195;14171.0;10835.0;0
4426;2504;7;262;2213;1514;60;1793455;148;157;80.0;2343.0;0
4427;2392;3;258;2100;1514;60;1691391;134;141;49600.0;39064.0;0
4428;4054;4;267;3725;1514;60;2844330;174;172;14171.0;10835.0;0
4429;3881;4;283;3555;1514;60;2594839;150;152;14171.0;10835.0;0
4430;2805;8;253;2464;1514;60;1866256;155;161;14171.0;10835.0;0
4431;2896;5;279;2559;1514;60;2034447;169;175;80.0;2343.0;0
4432;2664;6;289;2325;1514;60;1984542;166;169;80.0;2343.0;0
4433;2461;6;293;2124;1514;60;1585285;159;161;14171.0;10835.0;0
4434;2638;3;308;2288;1514;60;1847879;170;195;80.0;2343.0;0
4435;2854;6;383;2401;1514;60;2045555;227;220;80.0;2343.0;1
4436;2384;3;355;1978;1514;60;1437247;192;180;64844.0;59753.0;0
4437;3338;4;257;3064;1514;60;2551501;163;165;80.0;80.0;0
4438;3200;2;295;2843;1514;60;2247800;187;187;80.0;80.0;1
4439;2300;8;314;1936;1514;60;1509426;178;180;64844.0;59753.0;0
4440;2660;1;289;2301;1514;60;1822028;191;191;80.0;2343.0;0
4441;2691;3;284;2336;1514;60;1899378;173;178;80.0;2343.0;0
4442;2737;3;250;2476;1514;60;2044593;151;146;80.0;46964.0;0
4443;2493;4;283;2160;1514;60;1820212;162;170;80.0;2343.0;0
4444;2508;3;297;2176;1514;60;1789740;175;177;80.0;2343.0;0
4445;1964;2;318;1554;1514;60;1250270;190;184;64844.0;59753.0;0
4446;2854;6;255;2543;1514;60;2172197;160;160;80.0;80.0;0
4447;2522;6;318;2152;1514;60;1776179;178;182;80.0;13121.0;0
4448;2621;4;527;2039;1514;60;1699346;236;245;80.0;80.0;0
4449;2761;5;391;2322;1514;60;2018406;151;155;80.0;2343.0;0
4450;2593;7;447;2103;1514;60;1735501;185;194;49600.0;39064.0;0
4451;3104;6;467;2592;1514;60;2298774;215;219;80.0;80.0;0
4452;2848;6;372;2453;1514;60;2173121;159;164;80.0;80.0;0
4453;2360;4;337;1978;1514;60;1717598;150;147;49600.0;39064.0;0
4454;2954;2;474;2392;1514;60;2085246;211;228;80.0;80.0;0
4455;2587;4;320;2178;1514;60;1838077;149;152;80.0;2343.0;0
4456;2291;14;322;1912;1514;60;1627819;165;167;49600.0;39064.0;0
4457;2735;9;393;2323;1514;60;2038939;203;211;80.0;2343.0;0
4458;2909;5;399;2438;1514;60;2117838;200;199;80.0;80.0;0
4459;2711;5;436;2216;1514;60;1766028;184;196;80.0;80.0;0
4460;3121;8;405;2617;1514;60;2134262;210;210;80.0;80.0;0
4461;2741;5;334;2343;1514;60;1980287;145;141;80.0;80.0;0
4462;1900;3;336;1514;1514;60;1261587;153;157;80.0;7533.0;0
4463;2688;4;349;2267;1514;60;1879162;190;194;80.0;80.0;0
4464;2665;9;396;2208;1514;60;1812275;197;209;80.0;80.0;0
4465;2572;8;370;2038;1514;60;1683851;182;174;80.0;80.0;0
4466;2752;5;353;2345;1514;60;2035617;177;173;80.0;80.0;0
4467;2338;6;376;1897;1514;60;1586957;180;179;80.0;80.0;0
4468;2378;3;346;1983;1514;60;1663998;170;175;80.0;80.0;0
4469;2738;4;363;2306;1514;60;2034074;151;155;80.0;80.0;0
4470;2257;4;342;1877;1514;60;1681303;153;157;49600.0;39064.0;0
4471;2739;8;322;2341;1514;60;2016184;163;173;80.0;39064.0;0
4472;1717;3;118;1587;1514;60;1101865;155;153;49600.0;39064.0;0
4473;2343;8;134;2159;1514;60;1634343;176;184;80.0;2343.0;0
