;time;IPO_entropy;IPO_complexity;IPO_fisher_shanon;IPO_edge_entropy;IPO_edge_complexity;IPO_edge_fisher_shannon;IPO_number_nodes;IPO_self_transition;IPD_entropy;IPD_complexity;IPD_fisher_shanon;IPD_edge_entropy;IPD_edge_complexity;IPD_edge_fisher_shannon;IPD_number_nodes;IPD_self_transition;TP_entropy;TP_complexity;TP_fisher_shanon;TP_edge_entropy;TP_edge_complexity;TP_edge_fisher_shannon;TP_number_nodes;TP_self_transition;TP_ICMP_entropy;TP_ICMP_complexity;TP_ICMP_fisher_shanon;TP_ICMP_edge_entropy;TP_ICMP_edge_complexity;TP_ICMP_edge_fisher_shannon;TP_ICMP_number_nodes;TP_ICMP_self_transition;TP_TCP_entropy;TP_TCP_complexity;TP_TCP_fisher_shanon;TP_TCP_edge_entropy;TP_TCP_edge_complexity;TP_TCP_edge_fisher_shannon;TP_TCP_number_nodes;TP_TCP_self_transition
1189;[1089, 1190];0.9833716996788862;0.016344782528901463;0.009605413397273539;0.8457678298424841;0.15263918322465928;0.19605743120599303;18.0;0.07142857142857142;0.9847455456998324;0.01502728144716287;0.01118584882371823;0.9400664543100068;0.05624129096313678;0.04952990527020575;18.0;0.07142857142857142;0.9889615043896122;0.010916728416689338;0.013200405675402179;0.9607329284860074;0.03998276446058072;0.06187702030635964;18.0;0.0510204081632653;0.4599844325798802;0.23412833489819962;0.2252321127395445;0.967132018086354;0.030601750822931005;0.03216991411008935;10.0;0.6632653061224489;0.8452777898902815;0.11986232497673142;0.0637420052300352;0.799333799517899;0.18613927924795987;0.21759546816668066;17.0;0.326530612244898
1190;[1090, 1191];0.9857274043191757;0.014101227799733232;0.009323930862448213;0.7638802312078818;0.19906690997501417;0.2598810166392986;18.0;0.08163265306122448;0.9871012503401221;0.012777338871865355;0.010594125912534466;0.9282136470754652;0.06591012330472369;0.06844260329452097;18.0;0.08163265306122448;0.9886089320734796;0.011262265306838166;0.013669734168851824;0.9607329284860074;0.03998276446058072;0.06187702030635964;18.0;0.061224489795918366;0.4599844325798802;0.23412833489819962;0.2252321127395445;0.967132018086354;0.030601750822931005;0.03216991411008935;10.0;0.6632653061224489;0.8547386294405142;0.11388199143725145;0.062151753137688795;0.799333799517899;0.18613927924795987;0.21759546816668066;17.0;0.33673469387755106
1191;[1091, 1192];0.9866318207344309;0.013110466290519845;0.006830156853813245;0.7939849352773116;0.18123764129908979;0.21279743413451446;18.0;0.08163265306122448;0.984880013005342;0.014835047720945935;0.011722853179418413;0.9282136470754652;0.06591012330472369;0.06844260329452097;18.0;0.08163265306122448;0.9902924797837713;0.009462375613275651;0.010458287230006526;0.9607329284860074;0.03998276446058072;0.06187702030635964;18.0;0.061224489795918366;0.4599844325798802;0.23412833489819962;0.2252321127395445;0.967132018086354;0.030601750822931005;0.03216991411008935;10.0;0.6632653061224489;0.8498348534964936;0.11833070736533742;0.06923985436367222;0.8314454838586239;0.16576716623440765;0.22335604430528513;17.0;0.33673469387755106
1192;[1092, 1193];0.9842761160941415;0.01535851188807815;0.006924519453932339;0.7939849352773116;0.18123764129908979;0.21279743413451446;18.0;0.08163265306122448;0.9825243083650522;0.017074855897663586;0.012134027952697744;0.9282136470754652;0.06591012330472369;0.06844260329452097;18.0;0.08163265306122448;0.9906450520999038;0.009115596024487832;0.009831014649395287;0.9488801212514659;0.05009849909615667;0.07260032500972276;18.0;0.061224489795918366;0.4599844325798802;0.23412833489819962;0.2252321127395445;0.967132018086354;0.030601750822931005;0.03216991411008935;10.0;0.6632653061224489;0.8403740139462609;0.12421223477341929;0.07048997351084829;0.8314454838586239;0.16576716623440765;0.22335604430528513;17.0;0.33673469387755106
1193;[1093, 1194];0.9866318207344311;0.013110466290519849;0.005932066768348111;0.8457678298424841;0.15263918322465928;0.19605743120599303;18.0;0.08163265306122448;0.9847455456998324;0.01502728144716287;0.01118584882371823;0.9282136470754652;0.06591012330472369;0.06844260329452097;18.0;0.08163265306122448;0.9879637693306494;0.011866074671109285;0.01238223006037971;0.9282136470754652;0.06591012330472461;0.07455401316467095;18.0;0.061224489795918366;0.4599844325798802;0.23412833489819962;0.2252321127395445;0.967132018086354;0.030601750822931005;0.03216991411008935;10.0;0.6632653061224489;0.8400214416301282;0.12445703229912135;0.06530341414550418;0.956650471575569;0.042706726936619574;0.048180355794852935;17.0;0.33673469387755106
1194;[1094, 1195];0.9866318207344309;0.013110466290519845;0.005644040505913002;0.8457678298424841;0.15263918322465928;0.19605743120599303;18.0;0.08163265306122448;0.9851485660328854;0.0146092636023283;0.01017371727263958;0.9282136470754652;0.06591012330472369;0.06844260329452097;18.0;0.08163265306122448;0.9872350860525332;0.012590338920541504;0.012384691645858774;0.9099617502405772;0.08386502482452303;0.1232127051635166;18.0;0.061224489795918366;0.4599844325798802;0.23412833489819962;0.2252321127395445;0.8704188162777186;0.14062338461339752;0.2089466094067262;10.0;0.673469387755102;0.8437631417222268;0.12138700169492979;0.06773153382248782;0.988762155916294;0.011020915954694937;0.010102051443364384;17.0;0.33673469387755106
1195;[1095, 1196];0.9891396148267874;0.010627845326884128;0.00321257005886938;0.8457678298424841;0.15263918322465928;0.19605743120599303;18.0;0.08163265306122448;0.9851485660328854;0.0146092636023283;0.01017371727263958;0.9282136470754652;0.06591012330472369;0.06844260329452097;18.0;0.08163265306122448;0.9907637601356217;0.009101926047073564;0.00834527259246818;0.9099617502405772;0.08386502482452303;0.1232127051635166;18.0;0.061224489795918366;0.43771080539489454;0.23403484445889333;0.23586415674229166;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.6836734693877551;0.8388593657782062;0.12571770877310123;0.07705387803789147;0.9761191615327829;0.02213151372672462;0.014805542164708783;17.0;0.33673469387755106
1196;[1096, 1197];0.9860812760879464;0.013581379882609358;0.003911521824493933;0.8433532525013715;0.1600207811327745;0.2434353653889816;18.0;0.08163265306122448;0.983371699678886;0.01634478252890146;0.009114634638581202;0.9282136470754652;0.06591012330472369;0.06844260329452097;18.0;0.08163265306122448;0.9886900471142732;0.011123606360885132;0.008959414521006459;0.8856014073204163;0.09657933898699346;0.08248781395182474;17.0;0.061224489795918366;0.42587524499191637;0.23156467354572427;0.2323708828385501;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.6938775510204082;0.8388593657782062;0.12571770877310123;0.07705387803789147;0.9024945481137767;0.08743076962144639;0.06808608902539501;17.0;0.33673469387755106
1197;[1097, 1198];0.9827665998962063;0.016725238843067834;0.005397017901776843;0.9306282244165778;0.06882298225072127;0.08373412263472582;18.0;0.09183673469387754;0.9793298190516342;0.020365881084064015;0.0136876621806687;0.9282136470754652;0.06591012330472369;0.06844260329452097;18.0;0.08163265306122448;0.9851613730311848;0.014597340188907112;0.012672732728027297;0.7466742611455683;0.20338545139882966;0.31715728752538097;17.0;0.061224489795918366;0.42587524499191637;0.23156467354572427;0.2323708828385501;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.7040816326530612;0.8437631417222268;0.12138700169492979;0.06773153382248782;0.9024945481137767;0.08743076962144639;0.06808608902539501;17.0;0.33673469387755106
1198;[1098, 1199];0.9827665998962063;0.016725238843067834;0.005397017901776843;0.8433532525013715;0.1600207811327745;0.2434353653889816;18.0;0.09183673469387754;0.9793298190516342;0.020365881084064015;0.0136876621806687;0.9282136470754652;0.06591012330472369;0.06844260329452097;18.0;0.08163265306122448;0.9851613730311848;0.014597340188907112;0.012672732728027297;0.8856014073204163;0.09657933898699346;0.10270283880790512;17.0;0.061224489795918366;0.41333972515534023;0.228835085232103;0.24274709793233074;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.7142857142857143;0.8494822811803608;0.11858186909379813;0.0641454700875894;0.9151375424972876;0.0781069856660928;0.07215943147654366;17.0;0.326530612244898
1199;[1099, 1200];0.9849775473212131;0.014525829688905518;0.0035724959225790576;0.8433532525013715;0.1600207811327745;0.2434353653889816;18.0;0.09183673469387754;0.9815510563864144;0.01833266449158569;0.012047073213877603;0.8640197266773723;0.1178401222720609;0.11589736465688685;18.0;0.08163265306122448;0.9863221190450856;0.013575644634688468;0.011753042531637068;0.956650471575569;0.04270672693661934;0.05389945163664661;17.0;0.061224489795918366;0.41333972515534023;0.2288350852321028;0.22907638887435205;0.7127263906780549;0.24210017988500765;0.6551123482324149;9.0;0.7142857142857143;0.8554287052844463;0.11551304537284657;0.06578046241685848;0.9151375424972876;0.0781069856660928;0.07215943147654366;17.0;0.3163265306122449
1200;[1100, 1201];0.9882922235129533;0.011367267084345245;0.002766803907290929;0.8433532525013715;0.1600207811327745;0.2434353653889816;18.0;0.09183673469387754;0.9831276297316677;0.016891194571450316;0.012283746019263816;0.8640197266773723;0.1178401222720609;0.11589736465688685;18.0;0.09183673469387754;0.9853243839861229;0.014519706093525282;0.013256685355739976;0.8830258581565628;0.10494387467497812;0.15332202715749704;17.0;0.07142857142857142;0.42587524499191637;0.23156467354572427;0.2323708828385501;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.7040816326530612;0.8661507697303495;0.10787284632654306;0.060111230247093334;0.9488801212514659;0.05009849909615667;0.05273549718498637;18.0;0.3163265306122449
1201;[1101, 1202];0.9860812760879464;0.013581379882609358;0.003911521824493933;0.9488801212514659;0.05009849909615667;0.04957860610893501;18.0;0.09183673469387754;0.9800692909928267;0.019806836403729905;0.014324327528035688;0.8640197266773723;0.1178401222720609;0.11589736465688685;18.0;0.09183673469387754;0.9822660452472819;0.017449478891500766;0.015739107183702965;0.8830258581565628;0.10494387467497812;0.15332202715749704;17.0;0.07142857142857142;0.42587524499191637;0.23156467354572427;0.2323708828385501;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.6938775510204082;0.865342653380801;0.1087425533898526;0.05899947315808933;0.9488801212514659;0.05009849909615667;0.05273549718498637;18.0;0.3163265306122449
1202;[1102, 1203];0.9840075630665979;0.015583884512003024;0.0033738253321589635;0.9789848253208955;0.020031194717033057;0.00855743120599307;18.0;0.09183673469387754;0.9787747092665148;0.020998733226903127;0.013339061083874577;0.8640197266773723;0.1178401222720609;0.11589736465688685;18.0;0.09183673469387754;0.9816872069609914;0.01795369833011628;0.01530467125876064;0.8830258581565628;0.10494387467497812;0.15332202715749704;17.0;0.07142857142857142;0.42587524499191637;0.23156467354572427;0.2323708828385501;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.6938775510204082;0.861269145245939;0.11220818439057986;0.05696236174868593;0.8315004452668298;0.1670684297965183;0.21034914905200258;18.0;0.3163265306122449
1203;[1103, 1204];0.9857844294205972;0.013845833261607616;0.0030466781938971875;0.9306282244165778;0.06882298225072127;0.052484122634725835;18.0;0.09183673469387754;0.9806198356393114;0.019342382107059828;0.01216024354784873;0.8640197266773723;0.1178401222720609;0.11589736465688685;18.0;0.09183673469387754;0.9852158810440798;0.014504604071893643;0.011922366945601403;0.8830258581565628;0.10494387467497812;0.15332202715749704;17.0;0.07142857142857142;0.42587524499191637;0.23156467354572427;0.2323708828385501;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.6938775510204082;0.8568209133353344;0.11611472675570451;0.06583587949411882;0.8616051493362595;0.14525605675646291;0.21970307817756413;18.0;0.3163265306122449
1204;[1104, 1205];0.9878581424419458;0.011835945654365977;0.002669081119325387;0.8433532525013715;0.1600207811327745;0.1888739062510181;18.0;0.09183673469387754;0.9841111716200788;0.015780281909926;0.009971828765112664;0.8640197266773723;0.1178401222720609;0.11589736465688685;18.0;0.09183673469387754;0.9880056667553773;0.01178394875037124;0.01034371705484177;0.8830258581565628;0.10494387467497812;0.15332202715749704;17.0;0.07142857142857142;0.42587524499191637;0.23156467354572427;0.2323708828385501;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.7040816326530612;0.862409069638251;0.11111133685678956;0.0631670425591255;0.9187754171820363;0.07821885334427424;0.07322330470336312;18.0;0.3163265306122449
1205;[1105, 1206];0.9882922235129533;0.011367267084345245;0.002766803907290929;0.8433532525013715;0.1600207811327745;0.1888739062510181;18.0;0.09183673469387754;0.9831276297316677;0.016891194571450316;0.012283746019263816;0.8640197266773723;0.1178401222720609;0.11589736465688685;18.0;0.09183673469387754;0.9880056667553773;0.01178394875037124;0.01034371705484177;0.8798570461711475;0.10954180855490345;0.1892415028125263;18.0;0.07142857142857142;0.41333972515534023;0.228835085232103;0.24274709793233074;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.7142857142857143;0.862409069638251;0.11111133685678956;0.0631670425591255;0.6982834497884184;0.25203629550028395;0.4076734015592711;18.0;0.3163265306122449
1206;[1106, 1207];0.9860812760879464;0.013581379882609358;0.003911521824493933;0.8616051493362595;0.14525605675646372;0.21654618710151277;18.0;0.09183673469387754;0.9800692909928267;0.019806836403729905;0.014324327528035688;0.9607329284860074;0.03998276446058072;0.030627020306359644;18.0;0.09183673469387754;0.986792454389333;0.013051415672480094;0.010566750757534068;0.9187754171820363;0.07821885334427424;0.11519660940672624;18.0;0.07142857142857142;0.41333972515534023;0.2288350852321028;0.22907638887435205;0.7127263906780549;0.24210017988500765;0.6551123482324149;9.0;0.7142857142857143;0.862409069638251;0.11111133685678956;0.0631670425591255;0.7372018207993071;0.2370628776150663;0.39203708685546584;18.0;0.3163265306122449
1207;[1107, 1208];0.983200680967214;0.016261188144772103;0.004032620207452765;0.8616051493362595;0.14525605675646372;0.21654618710151277;18.0;0.09183673469387754;0.9784927176475735;0.02123895583177324;0.013906175303106689;0.9908376325554372;0.00919559653943412;0.003156891076051365;18.0;0.09183673469387754;0.9871242624320963;0.012737261933185496;0.009188331616381658;0.9099617502405772;0.08386502482452259;0.1345102887217908;18.0;0.0816326530612245;0.42587524499191637;0.23156467354572427;0.2323708828385501;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.7040816326530612;0.8516870051923476;0.1186662194446769;0.06874019131046763;0.9488801212514659;0.05009849909615667;0.04513019577941448;18.0;0.3163265306122449
1208;[1108, 1209];0.9829038342998648;0.016524035745439015;0.003047201162530909;0.9488801212514659;0.05009849909615667;0.04957860610893501;18.0;0.09183673469387754;0.9790432622940581;0.020776089843711393;0.011615769443132402;0.9400664543100068;0.05624129096313678;0.041011361842472824;18.0;0.09183673469387754;0.9871242624320963;0.012737261933185496;0.008453177762366168;0.9187754171820363;0.07821885334427424;0.11519660940672624;18.0;0.0816326530612245;0.42587524499191637;0.23156467354572427;0.2323708828385501;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.6938775510204082;0.8516870051923476;0.1186662194446771;0.07130681386603595;0.8315004452668298;0.1670684297965183;0.1905722112738341;18.0;0.3163265306122449
1209;[1109, 1210];0.9857844294205972;0.013845833261607616;0.0030466781938971875;0.9488801212514659;0.05009849909615667;0.04957860610893501;18.0;0.08163265306122448;0.9806198356393114;0.019342382107059828;0.01216024354784873;0.9400664543100068;0.056241290963136306;0.047325143994575554;18.0;0.0816326530612245;0.9867924543893332;0.013051415672480096;0.009968927744734407;0.9187754171820363;0.07821885334427424;0.11519660940672624;18.0;0.07142857142857142;0.42587524499191637;0.23156467354572427;0.2323708828385501;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.6938775510204082;0.8608944214701963;0.11269096636075178;0.06987891319449302;0.8315004452668298;0.1670684297965183;0.1905722112738341;18.0;0.30612244897959184
1210;[1110, 1211];0.9884086870884303;0.01136318392886098;0.0023733519904196223;0.9488801212514659;0.050098499096156206;0.03283178158198984;18.0;0.08163265306122448;0.9841111716200788;0.015780281909926;0.009780746174395314;0.9400664543100068;0.05624129096313678;0.060915077445469354;18.0;0.0816326530612245;0.9880056667553773;0.01178394875037124;0.009559688572616062;0.9187754171820363;0.07821885334427424;0.11519660940672624;18.0;0.07142857142857142;0.43771080539489454;0.23403484445889333;0.2231196817051354;0.7127263906780549;0.24210017988500765;0.6551123482324149;9.0;0.6836734693877551;0.8658972135819714;0.11010656810352379;0.07197157263569987;0.8315004452668298;0.1670684297965183;0.1905722112738341;18.0;0.30612244897959184
1211;[1111, 1212];0.9878581424419458;0.011835945654365977;0.002669081119325387;0.9488801212514659;0.050098499096156206;0.03283178158198984;18.0;0.08163265306122448;0.9841111716200788;0.015780281909926;0.009971828765112664;0.9789848253208955;0.020031194717033057;0.00855743120599307;18.0;0.0816326530612245;0.9863221190450856;0.013575644634688468;0.010320931000895527;0.9607329284860076;0.03998276446058072;0.05339736465688687;18.0;0.07142857142857142;0.449473149699705;0.23626355438685287;0.22671787389206483;0.8649743855105252;0.14289574335923644;0.2510513304115307;9.0;0.673469387755102;0.8553062651672797;0.11767271852617511;0.0780848936693971;0.8315004452668298;0.1670684297965183;0.1905722112738341;18.0;0.30612244897959184
