;time;IPO_entropy;IPO_complexity;IPO_fisher_shanon;IPO_edge_entropy;IPO_edge_complexity;IPO_edge_fisher_shannon;IPO_number_nodes;IPO_self_transition;IPD_entropy;IPD_complexity;IPD_fisher_shanon;IPD_edge_entropy;IPD_edge_complexity;IPD_edge_fisher_shannon;IPD_number_nodes;IPD_self_transition;TP_entropy;TP_complexity;TP_fisher_shanon;TP_edge_entropy;TP_edge_complexity;TP_edge_fisher_shannon;TP_number_nodes;TP_self_transition;TP_ICMP_entropy;TP_ICMP_complexity;TP_ICMP_fisher_shanon;TP_ICMP_edge_entropy;TP_ICMP_edge_complexity;TP_ICMP_edge_fisher_shannon;TP_ICMP_number_nodes;TP_ICMP_self_transition;TP_TCP_entropy;TP_TCP_complexity;TP_TCP_fisher_shanon;TP_TCP_edge_entropy;TP_TCP_edge_complexity;TP_TCP_edge_fisher_shannon;TP_TCP_number_nodes;TP_TCP_self_transition
480;[433, 481];0.9754661912633522;0.024472071015468198;0.020864014593999933;0.9101663100395064;0.0796432343757516;0.04659465422174432;16.0;0.08888888888888889;0.9816800150780008;0.017771975960086072;0.015385392403183915;0.8145523430652634;0.17231900802393277;0.1593089343280182;17.0;0.08888888888888889;0.9871176705588451;0.01296325387542529;0.01045260630132316;0.9346062324545015;0.05923630142030885;0.04374545263197102;17.0;0.06666666666666667;0.9603005650288956;0.03764399479693084;0.020183996966884013;0.9513282751069652;0.047257104043983755;0.04083602707514621;14.0;0.13333333333333333;0.9694581302995652;0.02914939915091612;0.024371417080674588;0.8223773393621181;0.17115365265002777;0.18899576603592688;14.0;0.08888888888888889
481;[434, 482];0.9779092008467664;0.021668815531954287;0.01887512468313382;0.9337851376692216;0.06368767510851198;0.03143887658122106;16.0;0.08888888888888889;0.9875059965403262;0.012405372984442631;0.010265128793069902;0.8145523430652634;0.17231900802393277;0.1593089343280182;17.0;0.08888888888888889;0.99088848479008;0.008995042024668791;0.00795233935015565;0.9346062324545015;0.05923630142030885;0.04374545263197102;17.0;0.06666666666666667;0.9640713792601302;0.03388281441994202;0.024861605840490335;0.9513282751069652;0.047257104043983755;0.04083602707514621;14.0;0.13333333333333333;0.960372846191671;0.03817657655773749;0.032165049094329476;0.5955539999137374;0.289799645244094;0.49999999999999994;13.0;0.08888888888888889
482;[435, 483];0.9832005944265249;0.016352616390075757;0.013340247372360989;0.9371817816183551;0.06242652599135037;0.040513010305782415;17.0;0.08888888888888889;0.9895376038453584;0.010198490045190712;0.008810029794956584;0.873457956570801;0.13748854455069606;0.10800232301413917;18.0;0.08888888888888889;0.9871176705588451;0.01296325387542529;0.010452606301323162;0.9151375424972876;0.0781069856660928;0.07947201162278739;17.0;0.06666666666666667;0.9685459961485767;0.029017912412442115;0.01821575098012482;0.873419271458927;0.13735883353869804;0.13134394308585043;15.0;0.13333333333333333;0.9628158557750852;0.03545335825594424;0.03234627353728662;0.8467132018086354;0.1551882643916763;0.13131823021072161;14.0;0.08888888888888889
483;[436, 484];0.9869714086577595;0.012413483334262437;0.007691697633016377;0.9306282244165778;0.06882298225072127;0.03573729810778067;18.0;0.08888888888888889;0.9927973901200847;0.006985363080915749;0.0056049186713067346;0.873457956570801;0.13748854455069606;0.10800232301413917;18.0;0.08888888888888889;0.9871176705588454;0.012963253875425051;0.007603258179609698;0.9151375424972876;0.0781069856660928;0.07947201162278739;17.0;0.08888888888888889;0.9551944266460126;0.04111898113796785;0.02748416618756972;0.8223773393621181;0.17115365265002777;0.19198729810778067;14.0;0.13333333333333333;0.9717779542787947;0.027334911452939564;0.02559633678661282;0.8223773393621181;0.17115365265002777;0.18899576603592688;14.0;0.1111111111111111
484;[437, 485];0.9869714086577595;0.012413483334262437;0.007691697633016377;0.8605934330165173;0.11246500614821887;0.05892080064724986;18.0;0.08888888888888889;0.9927973901200847;0.006985363080915749;0.0056049186713067346;0.9346062324545015;0.05923630142030885;0.04374545263197102;17.0;0.08888888888888889;0.9804753960343655;0.01949898940353626;0.010443647101276834;0.9024945481137766;0.08743076962144639;0.10141942235872833;17.0;0.1111111111111111;0.9454501041846719;0.04874388934948976;0.038385180556064616;0.8193845012292463;0.1704680372421613;0.19288043840810457;13.0;0.15555555555555556;0.9673033373903484;0.032224767363485174;0.029630941823241067;0.8223773393621181;0.17115365265002777;0.18899576603592688;14.0;0.13333333333333333
485;[438, 486];0.9817801243852844;0.016902801709592893;0.011238277233077862;0.8220622153734009;0.13157161302850875;0.0785849570550447;18.0;0.08888888888888889;0.9869714086577595;0.012413483334262196;0.009993157029858486;0.96929346595908;0.03209829420167817;0.024597980457651103;17.0;0.08888888888888889;0.9804753960343655;0.01949898940353626;0.010729886655512964;0.9024945481137766;0.08743076962144639;0.10141942235872833;17.0;0.1111111111111111;0.948709890459398;0.045809406814850274;0.026389146205082238;0.8193845012292463;0.1704680372421613;0.19288043840810457;13.0;0.15555555555555556;0.9582180532824541;0.04120158396192137;0.0364259746437323;0.8467132018086354;0.1551882643916763;0.13131823021072161;14.0;0.13333333333333333
486;[439, 487];0.9817801243852846;0.0169028017095929;0.010040200205417566;0.7554537176341951;0.19462823178753538;0.22726854342773295;18.0;0.08888888888888889;0.9887106155839618;0.010656995656582654;0.007234280660361431;0.96929346595908;0.032098294201678645;0.024597980457651103;17.0;0.08888888888888889;0.9818262769790866;0.01831961763057444;0.012686785543505696;0.6893473553483181;0.252494764279711;0.4263310564149137;17.0;0.1111111111111111;0.958454212920739;0.03812489600992833;0.023491649051605563;0.7224994136085832;0.2432801291630987;0.39125887066303344;13.0;0.13333333333333333;0.9582180532824541;0.04120158396192137;0.0364259746437323;0.8467132018086354;0.1551882643916763;0.13131823021072161;14.0;0.13333333333333333
487;[440, 488];0.9797485170802525;0.019078144972046605;0.013280407241392672;0.9346062324545016;0.05923630142030885;0.01755422324242066;17.0;0.08888888888888889;0.9849398013527273;0.014609963076501678;0.011255890479907344;0.944007477192058;0.05302369343549294;0.0895430500338413;17.0;0.08888888888888889;0.9804753960343653;0.01949898940353602;0.01345859768606948;0.6950938868476295;0.24530903505634497;0.4447715250169206;17.0;0.13333333333333333;0.9655919586086543;0.03251528146822584;0.02159252710757425;0.863173161693871;0.14580372811816913;0.1565530120427847;13.0;0.15555555555555556;0.9558982293032244;0.042955285227367725;0.03735572877996951;0.7420981285103055;0.23516454337215906;0.3619288125423016;14.0;0.15555555555555556
488;[441, 489];0.9817801243852844;0.016902801709593136;0.013113056998653007;0.8785204509214299;0.09829273765383936;0.056661264124497145;16.0;0.08888888888888889;0.9869714086577595;0.01241348333426268;0.0104593221302775;0.9346062324545015;0.05923630142030885;0.04374545263197102;17.0;0.08888888888888889;0.9779092008467662;0.021668815531954284;0.016825322137587133;0.6950938868476295;0.24530903505634497;0.4447715250169206;17.0;0.15555555555555556;0.9623321723339278;0.03555260526762227;0.03244754759740769;0.8193845012292463;0.1704680372421613;0.19288043840810457;13.0;0.15555555555555556;0.9525661618657228;0.04539526577385524;0.040253119910396734;0.8710490642551527;0.13801399544121393;0.09763107293781748;14.0;0.17777777777777776
489;[442, 490];0.9780093101540498;0.020803392471482125;0.01586136862663321;0.8576611402529865;0.11555460239032696;0.1039111531779765;16.0;0.08888888888888889;0.9832005944265249;0.016352616390076;0.01248218912990478;0.873457956570801;0.13748854455069606;0.10800232301413917;18.0;0.08888888888888889;0.9779092008467662;0.021668815531954284;0.016825322137587133;0.6950938868476295;0.24530903505634497;0.4447715250169206;17.0;0.17777777777777776;0.9640713792601302;0.03388281441994226;0.033223201808552996;0.9513282751069652;0.047257104043983755;0.060225444743566184;14.0;0.15555555555555556;0.9525661618657228;0.04539526577385524;0.040253119910396734;0.8710490642551527;0.13801399544121393;0.09763107293781748;14.0;0.2
490;[443, 491];0.9832005944265249;0.016352616390076;0.01248218912990478;0.9337851376692218;0.06368767510851177;0.05666126412449715;16.0;0.06666666666666667;0.9857667896141238;0.014156591822020581;0.010151544303438616;0.8941244307468018;0.12445959768558607;0.09823729810778066;18.0;0.06666666666666667;0.9727179165742915;0.026066355601337653;0.01889907340650212;0.7182172900430885;0.20899130617146996;0.32694972581832327;17.0;0.2;0.9655919586086543;0.032515281468226076;0.0284427012658087;0.9475231583990614;0.05186115021048158;0.06960523782515476;15.0;0.15555555555555556;0.9469489955263315;0.049513783951965644;0.04211512325059556;0.8467132018086354;0.1551882643916763;0.13131823021072161;14.0;0.2222222222222222
491;[444, 492];0.9857667896141238;0.014156591822020581;0.012680922299903606;0.8549016232917147;0.14756223630584805;0.1348737569320316;16.0;0.06666666666666667;0.9871176705588451;0.01296325387542529;0.010772576426571631;0.8941244307468018;0.12445959768558607;0.09823729810778066;18.0;0.06666666666666667;0.9764887308055261;0.022208058323393533;0.01866985002025812;0.7593172555290794;0.1980767680018762;0.20814652542443546;17.0;0.2;0.9702749069908772;0.028843071041206522;0.030248521776844173;0.9475231583990614;0.05186115021048158;0.05170731382353633;15.0;0.15555555555555556;0.9546833986895044;0.041845834421443594;0.037753895164519505;0.8710490642551527;0.13801399544121393;0.09763107293781748;14.0;0.2222222222222222
492;[445, 493];0.981680015078001;0.017771975960086558;0.016738334371116412;0.7432160025735691;0.20124359370427453;0.2136103845556526;16.0;0.06666666666666667;0.9842462102656;0.015583181110651498;0.015089042035795495;0.873457956570801;0.13748854455069606;0.10800232301413917;18.0;0.06666666666666667;0.9788085547847556;0.020362945961636247;0.016505108132696962;0.7593172555290794;0.1980767680018762;0.20814652542443546;17.0;0.2;0.9702749069908772;0.028843071041206286;0.023269825240275717;0.8509553984313722;0.1540793684887149;0.164330514987979;15.0;0.15555555555555556;0.9618211443774195;0.03628817646887132;0.03243926464642791;0.7579018714896943;0.19289230060271845;0.19232246417479476;14.0;0.2222222222222222
493;[446, 494];0.9834192220042033;0.01603461709802137;0.01442386877858959;0.7432160025735691;0.20124359370427453;0.2136103845556526;16.0;0.06666666666666667;0.981680015078001;0.017771975960086558;0.016738334371116412;0.873457956570801;0.13748854455069606;0.10800232301413917;18.0;0.08888888888888889;0.975037740553521;0.02423796083592116;0.016089892309949554;0.6918670800096114;0.2508223135093226;0.36331490300564767;16.0;0.2;0.9702749069908772;0.028843071041206286;0.023269825240275717;0.8920665163323347;0.1261486654880414;0.11435860817383169;16.0;0.15555555555555556;0.9603005650288958;0.037643994796931084;0.0321336174682714;0.6690905411707534;0.2511821229123904;0.341751709536137;14.0;0.2222222222222222
494;[447, 495];0.9849398013527273;0.014609963076501678;0.011255890479907344;0.8785204509214299;0.09829273765383936;0.056661264124497145;16.0;0.06666666666666667;0.9849398013527273;0.014609963076501678;0.011255890479907344;0.873457956570801;0.13748854455069606;0.10800232301413917;18.0;0.08888888888888889;0.9788085547847556;0.020362945961636247;0.016505108132696962;0.6756251968904156;0.25328103311008354;0.42025650515289115;17.0;0.2;0.9772053981895544;0.022758035260237012;0.022020962689935697;0.8785204509214299;0.13468333864757576;0.12300593803361656;16.0;0.13333333333333333;0.9655919586086541;0.03251528146822607;0.03099701068586788;0.8509553984313722;0.11557254473102718;0.06101982290330463;15.0;0.2222222222222222
495;[448, 496];0.9927973901200847;0.006985363080915749;0.0056049186713067346;0.9101663100395064;0.0796432343757516;0.04659465422174432;16.0;0.06666666666666667;0.9875059965403262;0.012405372984442631;0.012794506789534893;0.9488801212514659;0.050098499096156206;0.022398739207147408;18.0;0.08888888888888889;0.9729825733224303;0.025633339016465303;0.018497192435928123;0.7593172555290794;0.1980767680018762;0.20814652542443546;17.0;0.2;0.9875059965403262;0.012405372984442631;0.012794506789534893;0.96819051374857;0.0323963030603231;0.0335707300927436;16.0;0.13333333333333333;0.9623321723339278;0.03555260526762204;0.032096377369382305;0.9329350879565486;0.0625268503032096;0.013245775361997867;15.0;0.2222222222222222
496;[449, 497];0.9927973901200847;0.006985363080915749;0.0056049186713067346;0.9151375424972876;0.0781069856660928;0.05563252759390923;17.0;0.06666666666666667;0.985766789614124;0.014156591822020587;0.016223834316079794;0.9607329284860074;0.03998276446058072;0.025304255732938236;18.0;0.08888888888888889;0.9729825733224303;0.025633339016465303;0.018497192435928123;0.7787859454862934;0.1860462774421467;0.14417256670006054;17.0;0.2222222222222222;0.981680015078001;0.017771975960086075;0.01465541177364276;0.9890498244170134;0.010496626898348557;0.007215751030974559;16.0;0.13333333333333333;0.9501812649420479;0.048101804764086896;0.046519264656688014;0.9699870314266159;0.030004308271133782;0.014369765543119136;15.0;0.24444444444444446
497;[450, 498];0.9927973901200847;0.006985363080915749;0.0056049186713067346;0.7443722497961315;0.23470163944363473;0.4305617175000301;16.0;0.06666666666666667;0.9910581831938825;0.008755710734108541;0.0074546775847566275;0.9488801212514659;0.050098499096156206;0.022398739207147408;18.0;0.08888888888888889;0.9667687495077814;0.03222148062810226;0.025189917039140773;0.8023964535051947;0.1763951939236088;0.13858173372407817;16.0;0.2222222222222222;0.9849398013527273;0.014609963076501678;0.011255890479907344;0.9546444483376649;0.04329880445251284;0.030682456613334796;16.0;0.13333333333333333;0.9548642133242708;0.0445697994077029;0.04178385008752267;0.9699870314266159;0.030004308271133782;0.014369765543119136;15.0;0.24444444444444446
498;[451, 499];0.9869714086577595;0.01241348333426268;0.0104593221302775;0.8441150748420817;0.1587359356990499;0.22041331697335034;16.0;0.06666666666666667;0.9869714086577595;0.012413483334262196;0.009993157029858486;0.9583183511448949;0.03705930285435576;0.011095431938087817;18.0;0.08888888888888889;0.9578066510040718;0.04024977289309487;0.03239575802440991;0.93102562070795;0.060196592948233346;0.030250626961323253;16.0;0.2222222222222222;0.9927973901200847;0.006985363080915749;0.0056049186713067346;0.8785204509214299;0.13468333864757598;0.08985582266663408;16.0;0.13333333333333333;0.9448898713622894;0.05305566568905943;0.050871713617959745;0.955398960984103;0.0412932566316014;0.019796870221593453;15.0;0.24444444444444446
499;[452, 500];0.9887106155839619;0.010656995656582655;0.006092161787919015;0.8441150748420817;0.1587359356990499;0.22041331697335034;16.0;0.06666666666666667;0.9887106155839618;0.010656995656582654;0.007234280660361431;0.9607329284860076;0.03998276446058026;0.025304255732938236;18.0;0.08888888888888889;0.9516031232733252;0.04514567316246536;0.03742713517309274;0.93102562070795;0.060196592948233346;0.030250626961323253;16.0;0.24444444444444446;0.9910581831938825;0.008755710734108055;0.00433307890108311;0.8982444017039272;0.12181148252849962;0.09999999999999999;17.0;0.13333333333333333;0.939272705022898;0.05709091362784398;0.05501230019750601;0.955398960984103;0.0412932566316014;0.019796870221593453;15.0;0.26666666666666666
500;[453, 501];0.9912768107715608;0.008433436843507055;0.005101400101081574;0.8441150748420817;0.1587359356990499;0.22041331697335034;16.0;0.06666666666666667;0.9849398013527273;0.014609963076501678;0.011255890479907344;0.873457956570801;0.13748854455069606;0.10800232301413917;18.0;0.08888888888888889;0.9382515537707609;0.05679159802487123;0.04678824447387178;0.8255197379070639;0.16589883345222917;0.13399755593126694;15.0;0.26666666666666666;0.9895376038453584;0.010198490045190712;0.0052870302107731314;0.8729584129369051;0.13850724725576827;0.14813887549804208;17.0;0.13333333333333333;0.9250537656731107;0.06889414054803283;0.06628368989833588;0.955398960984103;0.0412932566316014;0.019796870221593453;15.0;0.2888888888888889
501;[454, 502];0.9912768107715608;0.008433436843507055;0.0073051886083377055;0.8441150748420817;0.1587359356990499;0.22041331697335034;16.0;0.06666666666666667;0.9869714086577595;0.01241348333426268;0.0104593221302775;0.873457956570801;0.13748854455069606;0.10800232301413917;18.0;0.08888888888888889;0.9382515537707609;0.05679159802487169;0.052405697651987805;0.6457270990975926;0.2536333868070488;0.33882761124247934;15.0;0.26666666666666666;0.9924090641386036;0.0075484066138795285;0.005174916676877966;0.8729584129369051;0.13850724725576827;0.14813887549804208;17.0;0.1111111111111111;0.9267929725993133;0.0673566764181119;0.07086119267273204;0.8255197379070639;0.16589883345222917;0.13399755593126694;15.0;0.2888888888888889
502;[455, 503];0.9945365970462874;0.0052087589155301985;0.0032627165458991698;0.9337851376692216;0.06368767510851198;0.053097831784164315;16.0;0.06666666666666667;0.9869714086577595;0.01241348333426268;0.010096599816101039;0.8315004452668298;0.1670684297965183;0.18271929859115787;18.0;0.08888888888888889;0.9237808223996512;0.07034382903185736;0.06336271408715742;0.8509553984313722;0.11557254473102718;0.06101982290330463;15.0;0.26666666666666666;0.9924090641386036;0.0075484066138795285;0.005174916676877966;0.8856014073204163;0.13030509801016818;0.11719876782219181;17.0;0.1111111111111111;0.9134267509645556;0.07983279074737114;0.08193705641828236;0.8467132018086354;0.1551882643916763;0.13131823021072161;14.0;0.2888888888888889
