;Unnamed: 0;frame_time;total_pacotes;total_pacotes_icmp;total_pacotes_udp;total_pacotes_tcp;maior_pacote;menor_pacote;soma_pacotes;total_ips_origem;total_ips_destino;porta_origem_mais_frequente;porta_destino_mais_frequente;has_bot;has_bot_origem_destino
1148;143;"0    Sep  7, 2018 01:51:20.168780000 -03
Name: time, dtype: object";75944;16;0;75864;90;60;4558454;17;37920;0;0;1;1
1149;144;"0    Sep  7, 2018 01:52:20.366958000 -03
Name: time, dtype: object";75636;8;0;75570;110;60;4539982;13;37759;0;0;1;1
1150;145;"0    Sep  7, 2018 01:53:20.033689000 -03
Name: time, dtype: object";76570;16;0;76498;87;60;4595680;16;38242;0;0;1;1
1151;146;"0    Sep  7, 2018 01:54:20.205879000 -03
Name: time, dtype: object";75932;8;0;75866;87;60;4557486;12;37922;0;0;1;1
1152;147;"0    Sep  7, 2018 01:55:20.373071000 -03
Name: time, dtype: object";75698;16;0;75614;186;60;4544322;18;37763;0;0;1;1
1153;148;"0    Sep  7, 2018 01:56:20.040070000 -03
Name: time, dtype: object";76346;10;0;76278;145;60;4583138;20;38079;0;0;1;1
1154;149;"0    Sep  7, 2018 01:57:20.015874000 -03
Name: time, dtype: object";76248;8;0;76184;145;60;4576262;15;38078;0;0;1;1
1155;150;"0    Sep  7, 2018 01:58:20.377458000 -03
Name: time, dtype: object";75620;4;0;75576;90;60;4538596;10;37753;0;0;1;1
1156;151;"0    Sep  7, 2018 01:59:20.033684000 -03
Name: time, dtype: object";76260;14;0;76206;90;60;4576956;17;38081;0;0;1;1
1157;152;"0    Sep  7, 2018 02:00:20.123415000 -03
Name: time, dtype: object";76230;2;0;76180;145;60;4575032;9;38081;0;0;1;1
1158;153;"0    Sep  7, 2018 02:01:20.376231000 -03
Name: time, dtype: object";75584;4;0;75540;90;60;4535950;11;37764;0;0;1;1
1159;154;"0    Sep  7, 2018 02:02:20.043023000 -03
Name: time, dtype: object";76242;8;0;76186;145;60;4575902;11;38083;0;0;1;1
1160;155;"0    Sep  7, 2018 02:03:20.143525000 -03
Name: time, dtype: object";76230;6;0;76178;90;60;4574838;15;38079;0;0;1;1
1161;156;"0    Sep  7, 2018 02:04:20.384198000 -03
Name: time, dtype: object";75654;8;0;75588;90;60;4541162;12;37761;0;0;1;1
1162;157;"0    Sep  7, 2018 02:05:20.051161000 -03
Name: time, dtype: object";76280;6;0;76220;90;60;4578422;16;38080;0;0;1;1
1163;158;"0    Sep  7, 2018 02:06:20.155086000 -03
Name: time, dtype: object";76248;6;0;76182;182;60;4576714;13;38085;0;0;1;1
1164;159;"0    Sep  7, 2018 02:07:20.163812000 -03
Name: time, dtype: object";75612;4;0;75564;90;60;4538034;14;37763;0;0;1;1
1165;160;"0    Sep  7, 2018 02:08:20.067590000 -03
Name: time, dtype: object";75990;8;0;75932;90;60;4561388;14;37919;0;0;1;1
1166;161;"0    Sep  7, 2018 02:09:20.185221000 -03
Name: time, dtype: object";76242;16;0;76176;90;60;4576144;14;38083;0;0;1;1
1167;162;"0    Sep  7, 2018 02:10:20.298853000 -03
Name: time, dtype: object";75930;8;0;75860;90;60;4557360;12;37921;0;0;1;1
1168;163;"0    Sep  7, 2018 02:11:20.075163000 -03
Name: time, dtype: object";75918;4;0;75858;110;60;4556394;10;37919;0;0;1;1
1169;164;"0    Sep  7, 2018 02:12:20.211517000 -03
Name: time, dtype: object";75926;14;0;75858;87;60;4556966;14;37919;0;0;1;1
1170;165;"0    Sep  7, 2018 02:13:20.032543000 -03
Name: time, dtype: object";76280;8;0;76214;145;60;4578678;19;38081;0;0;1;1
1171;166;"0    Sep  7, 2018 02:14:20.132131000 -03
Name: time, dtype: object";75952;10;0;75898;90;60;4558634;13;37913;0;0;1;1
1172;167;"0    Sep  7, 2018 02:15:20.235960000 -03
Name: time, dtype: object";75966;20;0;75896;145;60;4559852;23;37921;0;0;1;1
1173;168;"0    Sep  7, 2018 02:16:20.101930000 -03
Name: time, dtype: object";76296;10;0;76242;90;60;4579366;19;38084;0;0;1;1
1174;169;"0    Sep  7, 2018 02:17:20.193264000 -03
Name: time, dtype: object";75954;14;0;75892;90;60;4558770;16;37923;0;0;1;1
1175;170;"0    Sep  7, 2018 02:18:20.256112000 -03
Name: time, dtype: object";75656;6;0;75596;87;60;4541106;10;37759;0;0;1;1
1176;171;"0    Sep  7, 2018 02:19:20.071092000 -03
Name: time, dtype: object";76574;6;0;76504;87;60;4595980;12;38239;0;0;1;1
1177;172;"0    Sep  7, 2018 02:20:20.309830000 -03
Name: time, dtype: object";75940;6;0;75870;87;60;4557988;12;37920;0;0;1;1
1178;173;"0    Sep  7, 2018 02:21:20.553066000 -03
Name: time, dtype: object";75616;22;0;75536;145;60;4538818;18;37761;0;0;1;1
1179;174;"0    Sep  7, 2018 02:22:20.235365000 -03
Name: time, dtype: object";75940;8;0;75894;90;60;4557582;15;37922;0;0;1;1
1180;175;"0    Sep  7, 2018 02:23:20.040838000 -03
Name: time, dtype: object";76552;12;0;76500;90;60;4594290;15;38244;0;0;1;1
1181;176;"0    Sep  7, 2018 02:24:20.626371000 -03
Name: time, dtype: object";75608;12;0;75546;90;60;4538036;15;37765;0;0;1;1
1182;177;"0    Sep  7, 2018 02:25:20.069803000 -03
Name: time, dtype: object";75642;8;0;75580;90;60;4540210;16;37761;0;0;1;1
1183;178;"0    Sep  7, 2018 02:26:20.000700000 -03
Name: time, dtype: object";76584;14;0;76514;90;60;4596626;21;38241;0;0;1;1
1184;179;"0    Sep  7, 2018 02:27:20.151468000 -03
Name: time, dtype: object";75638;16;0;75560;87;60;4540154;17;37758;0;0;1;1
1185;180;"0    Sep  7, 2018 02:28:20.382710000 -03
Name: time, dtype: object";75614;8;0;75558;90;60;4538414;10;37761;0;0;1;1
1186;181;"0    Sep  7, 2018 02:29:20.073478000 -03
Name: time, dtype: object";76570;8;0;76498;90;60;4595798;14;38235;0;0;1;1
1187;182;"0    Sep  7, 2018 02:30:20.230508000 -03
Name: time, dtype: object";75614;12;0;75538;90;60;4538558;13;37757;0;0;1;1
1188;183;"0    Sep  7, 2018 02:31:20.075681000 -03
Name: time, dtype: object";75984;12;0;75906;90;60;4561056;15;37921;0;0;1;1
1189;184;"0    Sep  7, 2018 02:32:20.127501000 -03
Name: time, dtype: object";76610;10;0;76538;110;60;4598536;17;38245;0;0;1;1
1190;185;"0    Sep  7, 2018 02:33:20.424935000 -03
Name: time, dtype: object";75608;12;0;75538;110;60;4537940;16;37755;0;0;1;1
1191;186;"0    Sep  7, 2018 02:34:20.090724000 -03
Name: time, dtype: object";75962;12;0;75886;110;60;4559720;17;37915;0;0;1;1
1192;187;"0    Sep  7, 2018 02:35:20.145176000 -03
Name: time, dtype: object";76282;6;0;76212;90;60;4578726;13;38079;0;0;1;1
1193;188;"0    Sep  7, 2018 02:36:20.192188000 -03
Name: time, dtype: object";75942;12;0;75878;90;60;4558074;14;37920;0;0;1;1
1194;189;"0    Sep  7, 2018 02:37:20.096576000 -03
Name: time, dtype: object";75978;2;0;75912;90;60;4560558;13;37920;0;0;1;1
1195;190;"0    Sep  7, 2018 02:38:20.173380000 -03
Name: time, dtype: object";76276;10;0;76216;110;60;4578258;17;38073;0;0;1;1
1196;191;"0    Sep  7, 2018 02:39:20.213205000 -03
Name: time, dtype: object";75962;18;0;75882;87;60;4559586;21;37918;0;0;1;1
1197;192;"0    Sep  7, 2018 02:40:20.247078000 -03
Name: time, dtype: object";75698;12;0;75632;87;60;4544002;18;37757;0;0;1;1
1198;193;"0    Sep  7, 2018 02:41:20.000883000 -03
Name: time, dtype: object";76622;16;0;76542;90;60;4599382;19;38247;0;0;1;1
1199;194;"0    Sep  7, 2018 02:42:20.341609000 -03
Name: time, dtype: object";75644;10;0;75576;87;60;4540418;16;37761;0;0;1;1
1200;195;"0    Sep  7, 2018 02:43:20.011744000 -03
Name: time, dtype: object";75944;12;0;75866;90;60;4558540;14;37921;0;0;1;1
1201;196;"0    Sep  7, 2018 02:44:20.005208000 -03
Name: time, dtype: object";76268;10;0;76188;90;60;4577908;15;38084;0;0;1;1
1202;197;"0    Sep  7, 2018 02:45:20.359975000 -03
Name: time, dtype: object";75624;12;0;75544;110;60;4539280;15;37763;0;0;1;1
1203;198;"0    Sep  7, 2018 02:46:20.029884000 -03
Name: time, dtype: object";75926;10;0;75860;87;60;4556908;16;37916;0;0;1;1
1204;199;"0    Sep  7, 2018 02:47:20.020105000 -03
Name: time, dtype: object";76604;10;0;76530;87;60;4598008;17;38234;0;0;1;1
1205;200;"0    Sep  7, 2018 02:48:20.375624000 -03
Name: time, dtype: object";75596;8;0;75534;90;60;4537100;14;37759;0;0;1;1
1206;0;"0    Sep  7, 2018 02:49:20.056298000 -03
Name: time, dtype: object";75933;6;0;75863;90;60;4557666;15;37912;0;0;1;1
1207;1;"0    Sep  7, 2018 02:50:20.076528000 -03
Name: time, dtype: object";76614;4;0;76552;90;60;4598650;13;38237;0;0;1;1
1208;2;"0    Sep  7, 2018 02:51:20.171985000 -03
Name: time, dtype: object";75608;12;0;75536;110;60;4538186;14;37761;0;0;1;1
1209;3;"0    Sep  7, 2018 02:52:20.098557000 -03
Name: time, dtype: object";75934;12;0;75862;90;60;4557478;16;37918;0;0;1;1
1210;4;"0    Sep  7, 2018 02:53:20.216008000 -03
Name: time, dtype: object";76562;6;0;76498;87;60;4595178;12;38238;0;0;1;1
1211;5;"0    Sep  7, 2018 02:54:20.443901000 -03
Name: time, dtype: object";75624;12;0;75550;87;60;4539114;17;37758;0;0;1;1
1212;6;"0    Sep  7, 2018 02:55:20.108856000 -03
Name: time, dtype: object";75920;2;0;75852;90;60;4556736;6;37916;0;0;1;1
1213;7;"0    Sep  7, 2018 02:56:20.242057000 -03
Name: time, dtype: object";76534;6;0;76462;90;60;4593552;14;38219;0;0;1;1
1214;8;"0    Sep  7, 2018 02:57:20.000225000 -03
Name: time, dtype: object";75630;6;0;75566;90;60;4539156;11;37773;0;0;1;1
1215;9;"0    Sep  7, 2018 02:58:20.306592000 -03
Name: time, dtype: object";75854;12;0;75782;87;60;4552796;16;37879;0;0;1;1
1216;10;"0    Sep  7, 2018 02:59:20.000055000 -03
Name: time, dtype: object";76046;6;0;75984;145;60;4564566;18;37969;0;0;1;1
1217;11;"0    Sep  7, 2018 03:00:20.013850000 -03
Name: time, dtype: object";76294;8;0;76244;90;60;4579212;17;38082;0;0;1;1
1218;12;"0    Sep  7, 2018 03:01:20.366195000 -03
Name: time, dtype: object";75630;12;0;75572;90;60;4539550;15;37760;0;0;1;1
1219;13;"0    Sep  7, 2018 03:02:20.054664000 -03
Name: time, dtype: object";75970;6;0;75908;90;60;4559902;18;37921;0;0;1;1
1220;14;"0    Sep  7, 2018 03:03:20.017473000 -03
Name: time, dtype: object";76600;14;0;76530;90;60;4597910;16;38238;0;0;1;1
1221;15;"0    Sep  7, 2018 03:04:20.453262000 -03
Name: time, dtype: object";75612;12;0;75546;90;60;4538282;16;37761;0;0;1;1
1222;16;"0    Sep  7, 2018 03:05:20.335379000 -03
Name: time, dtype: object";75678;12;0;75606;90;60;4542386;19;37788;0;0;1;1
1223;17;"0    Sep  7, 2018 03:06:20.000116000 -03
Name: time, dtype: object";76528;12;0;76454;110;60;4593470;12;38210;0;0;1;1
1224;18;"0    Sep  7, 2018 03:07:20.190562000 -03
Name: time, dtype: object";75936;10;0;75864;90;60;4557836;15;37921;0;0;1;1
1225;19;"0    Sep  7, 2018 03:08:20.386264000 -03
Name: time, dtype: object";75618;10;0;75552;87;60;4538440;15;37756;0;0;1;1
1226;20;"0    Sep  7, 2018 03:09:20.049202000 -03
Name: time, dtype: object";76576;4;0;76506;90;60;4596112;11;38243;0;0;1;1
1227;21;"0    Sep  7, 2018 03:10:20.277395000 -03
Name: time, dtype: object";75918;6;0;75854;90;60;4556690;11;37919;0;0;1;1
1228;22;"0    Sep  7, 2018 03:11:20.389164000 -03
Name: time, dtype: object";75608;8;0;75536;90;60;4538018;12;37761;0;0;1;1
1229;23;"0    Sep  7, 2018 03:12:20.058473000 -03
Name: time, dtype: object";76580;18;0;76508;90;60;4596388;22;38235;0;0;1;1
1230;24;"0    Sep  7, 2018 03:13:20.325705000 -03
Name: time, dtype: object";75614;16;0;75542;110;60;4538412;19;37762;0;0;1;1
1231;25;"0    Sep  7, 2018 03:14:20.019784000 -03
Name: time, dtype: object";75980;8;0;75916;87;60;4560632;14;37921;0;0;1;1
1232;26;"0    Sep  7, 2018 03:15:20.083658000 -03
Name: time, dtype: object";76552;4;0;76488;90;60;4594598;11;38235;0;0;1;1
1233;27;"0    Sep  7, 2018 03:16:20.068855000 -03
Name: time, dtype: object";75610;10;0;75540;102;60;4538034;13;37760;0;0;1;1
1234;28;"0    Sep  7, 2018 03:17:20.141262000 -03
Name: time, dtype: object";75982;2;0;75916;90;60;4560882;10;37915;0;0;1;1
1235;29;"0    Sep  7, 2018 03:18:20.099984000 -03
Name: time, dtype: object";76558;6;0;76486;87;60;4594890;10;38233;0;0;1;1
1236;30;"0    Sep  7, 2018 03:19:20.520188000 -03
Name: time, dtype: object";75600;2;0;75534;110;60;4537552;10;37755;0;0;1;1
1237;31;"0    Sep  7, 2018 03:20:20.205577000 -03
Name: time, dtype: object";75926;12;0;75854;87;60;4556932;15;37917;0;0;1;1
1238;32;"0    Sep  7, 2018 03:21:20.126844000 -03
Name: time, dtype: object";76564;4;0;76500;90;60;4595318;10;38242;0;0;1;1
1239;33;"0    Sep  7, 2018 03:22:20.559326000 -03
Name: time, dtype: object";75654;14;0;75576;90;60;4541166;20;37761;0;0;1;1
1240;34;"0    Sep  7, 2018 03:23:20.220504000 -03
Name: time, dtype: object";75974;14;0;75890;110;60;4560700;21;37919;0;0;1;1
1241;35;"0    Sep  7, 2018 03:24:20.106822000 -03
Name: time, dtype: object";76274;10;0;76200;90;60;4578358;13;38075;0;0;1;1
1242;36;"0    Sep  7, 2018 03:25:20.488603000 -03
Name: time, dtype: object";75612;8;0;75544;90;60;4538454;10;37756;0;0;1;1
1243;37;"0    Sep  7, 2018 03:26:20.156032000 -03
Name: time, dtype: object";76322;6;0;76260;87;60;4580944;13;38101;0;0;1;1
1244;38;"0    Sep  7, 2018 03:27:20.000108000 -03
Name: time, dtype: object";75906;10;0;75840;90;60;4556222;13;37901;0;0;1;1
1245;39;"0    Sep  7, 2018 03:28:20.241474000 -03
Name: time, dtype: object";75610;6;0;75550;90;60;4538004;11;37760;0;0;1;1
1246;40;"0    Sep  7, 2018 03:29:20.163779000 -03
Name: time, dtype: object";76290;8;0;76220;145;60;4579330;16;38080;0;0;1;1
1247;41;"0    Sep  7, 2018 03:30:20.033364000 -03
Name: time, dtype: object";76236;10;0;76178;145;60;4575594;13;38082;0;0;1;1
1248;42;"0    Sep  7, 2018 03:31:20.498604000 -03
Name: time, dtype: object";75592;16;0;75534;182;60;4537000;14;37764;0;0;1;1
1249;43;"0    Sep  7, 2018 03:32:20.210033000 -03
Name: time, dtype: object";75580;4;0;75536;90;60;4535786;9;37758;0;0;1;1
1250;44;"0    Sep  7, 2018 03:33:20.005933000 -03
Name: time, dtype: object";76250;10;0;76184;110;60;4576580;15;38081;0;0;1;1
1251;45;"0    Sep  7, 2018 03:34:20.112136000 -03
Name: time, dtype: object";75944;6;0;75882;90;60;4558178;12;37922;0;0;1;1
1252;46;"0    Sep  7, 2018 03:35:20.130129000 -03
Name: time, dtype: object";75920;8;0;75852;90;60;4556742;9;37920;0;0;1;1
1253;47;"0    Sep  7, 2018 03:36:20.060439000 -03
Name: time, dtype: object";76252;10;0;76178;90;60;4576654;15;38078;0;0;1;1
1254;48;"0    Sep  7, 2018 03:37:20.053956000 -03
Name: time, dtype: object";75598;14;0;75528;87;60;4537572;13;37755;0;0;1;1
1255;49;"0    Sep  7, 2018 03:38:20.068475000 -03
Name: time, dtype: object";75980;10;0;75914;87;60;4560524;17;37920;0;0;1;1
1256;50;"0    Sep  7, 2018 03:39:20.068990000 -03
Name: time, dtype: object";76612;6;0;76564;145;60;4598386;13;38239;0;0;1;1
1257;51;"0    Sep  7, 2018 03:40:20.496030000 -03
Name: time, dtype: object";75650;6;0;75592;145;60;4540760;16;37758;0;0;1;1
1258;52;"0    Sep  7, 2018 03:41:20.158735000 -03
Name: time, dtype: object";75954;8;0;75886;145;60;4559292;11;37918;0;0;1;1
1259;53;"0    Sep  7, 2018 03:42:20.072825000 -03
Name: time, dtype: object";76578;12;0;76504;90;60;4596404;16;38241;0;0;1;1
1260;54;"0    Sep  7, 2018 03:43:20.130263000 -03
Name: time, dtype: object";75636;8;0;75562;145;60;4540148;11;37760;0;0;1;1
1261;55;"0    Sep  7, 2018 03:44:20.155685000 -03
Name: time, dtype: object";75908;6;0;75858;90;60;4555588;9;37922;0;0;1;1
1262;56;"0    Sep  7, 2018 03:45:20.235360000 -03
Name: time, dtype: object";75918;10;0;75856;90;60;4556538;12;37921;0;0;1;1
1263;57;"0    Sep  7, 2018 03:46:20.099433000 -03
Name: time, dtype: object";75944;8;0;75884;110;60;4558082;16;37925;0;0;1;1
1264;58;"0    Sep  7, 2018 03:47:20.179913000 -03
Name: time, dtype: object";75976;12;0;75898;110;60;4560740;19;37917;0;0;1;1
1265;59;"0    Sep  7, 2018 03:48:20.119510000 -03
Name: time, dtype: object";76260;8;0;76190;87;60;4577134;16;38080;0;0;1;1
1266;60;"0    Sep  7, 2018 03:49:20.174778000 -03
Name: time, dtype: object";75960;22;0;75886;90;60;4559322;24;37921;0;0;1;1
1267;61;"0    Sep  7, 2018 03:50:20.194874000 -03
Name: time, dtype: object";75726;14;0;75646;90;60;4545438;17;37800;0;0;1;1
1268;62;"0    Sep  7, 2018 03:51:20.000069000 -03
Name: time, dtype: object";76478;4;0;76410;90;60;4590106;12;38195;0;0;1;1
1269;63;"0    Sep  7, 2018 03:52:20.445434000 -03
Name: time, dtype: object";75588;2;0;75542;145;60;4536546;8;37763;0;0;1;1
1270;64;"0    Sep  7, 2018 03:53:20.110257000 -03
Name: time, dtype: object";76240;2;0;76188;90;60;4575628;10;38076;0;0;1;1
1271;65;"0    Sep  7, 2018 03:54:20.291299000 -03
Name: time, dtype: object";75950;14;0;75882;90;60;4558536;28;37918;0;0;1;1
1272;66;"0    Sep  7, 2018 03:55:20.163779000 -03
Name: time, dtype: object";75932;6;0;75880;145;60;4557338;17;37917;0;0;1;1
1273;67;"0    Sep  7, 2018 03:56:20.066014000 -03
Name: time, dtype: object";75976;8;0;75910;145;60;4560466;14;37921;0;0;1;1
1274;68;"0    Sep  7, 2018 03:57:20.041192000 -03
Name: time, dtype: object";76004;12;0;75940;110;60;4562420;19;37923;0;0;1;1
1275;69;"0    Sep  7, 2018 03:58:20.015886000 -03
Name: time, dtype: object";76344;14;0;76292;145;60;4582862;20;38081;0;0;1;1
1276;70;"0    Sep  7, 2018 03:59:20.124502000 -03
Name: time, dtype: object";75940;10;0;75882;90;60;4557878;15;37921;0;0;1;1
1277;71;"0    Sep  7, 2018 04:00:20.349059000 -03
Name: time, dtype: object";75580;8;0;75532;90;60;4535846;10;37763;0;0;1;1
1278;72;"0    Sep  7, 2018 04:01:20.019199000 -03
Name: time, dtype: object";76226;10;0;76168;145;60;4575012;10;38075;0;0;1;1
1279;73;"0    Sep  7, 2018 04:02:20.121088000 -03
Name: time, dtype: object";76006;14;0;75942;90;60;4562470;19;37922;0;0;1;1
1280;74;"0    Sep  7, 2018 04:03:20.248718000 -03
Name: time, dtype: object";75652;18;0;75582;90;60;4540844;24;37765;0;0;1;1
1281;75;"0    Sep  7, 2018 04:04:20.036819000 -03
Name: time, dtype: object";76258;8;0;76186;90;60;4577046;14;38084;0;0;1;1
1282;76;"0    Sep  7, 2018 04:05:20.131477000 -03
Name: time, dtype: object";76234;8;0;76166;90;60;4575554;12;38076;0;0;1;1
1283;77;"0    Sep  7, 2018 04:06:20.036747000 -03
Name: time, dtype: object";75630;6;0;75572;145;60;4539536;15;37764;0;0;1;1
1284;78;"0    Sep  7, 2018 04:07:20.054937000 -03
Name: time, dtype: object";75970;10;0;75922;145;60;4559860;17;37924;0;0;1;1
1285;79;"0    Sep  7, 2018 04:08:20.023925000 -03
Name: time, dtype: object";76588;6;0;76556;110;60;4596472;12;38240;0;0;1;1
1286;80;"0    Sep  7, 2018 04:09:20.053626000 -03
Name: time, dtype: object";75596;12;0;75550;90;60;4536800;17;37757;0;0;1;1
1287;81;"0    Sep  7, 2018 04:10:20.090330000 -03
Name: time, dtype: object";75940;8;0;75892;90;60;4557674;16;37920;0;0;1;1
1288;82;"0    Sep  7, 2018 04:11:20.077560000 -03
Name: time, dtype: object";76592;12;0;76522;145;60;4597244;15;38240;0;0;1;1
1289;83;"0    Sep  7, 2018 04:12:20.443836000 -03
Name: time, dtype: object";75618;10;0;75546;145;60;4538690;16;37763;0;0;1;1
1290;84;"0    Sep  7, 2018 04:13:20.115009000 -03
Name: time, dtype: object";75958;8;0;75900;90;60;4559064;17;37916;0;0;1;1
1291;85;"0    Sep  7, 2018 04:14:20.076760000 -03
Name: time, dtype: object";76588;18;0;76514;90;60;4596896;23;38244;0;0;1;1
1292;86;"0    Sep  7, 2018 04:15:20.595424000 -03
Name: time, dtype: object";75614;18;0;75548;145;60;4538290;17;37758;0;0;1;1
1293;87;"0    Sep  7, 2018 04:16:20.443492000 -03
Name: time, dtype: object";75604;8;0;75546;90;60;4537686;13;37761;0;0;1;1
1294;88;"0    Sep  7, 2018 04:17:20.122656000 -03
Name: time, dtype: object";76492;8;0;76440;110;60;4591038;12;38201;0;0;1;1
1295;89;"0    Sep  7, 2018 04:18:20.000082000 -03
Name: time, dtype: object";76006;8;0;75946;87;60;4561744;18;37956;0;0;1;1
1296;90;"0    Sep  7, 2018 04:19:20.500143000 -03
Name: time, dtype: object";75656;16;0;75582;87;60;4541422;17;37759;0;0;1;1
1297;91;"0    Sep  7, 2018 04:20:20.180649000 -03
Name: time, dtype: object";76296;12;0;76224;90;60;4579782;16;38078;0;0;1;1
1298;92;"0    Sep  7, 2018 04:21:20.006281000 -03
Name: time, dtype: object";76212;4;0;76154;145;60;4574566;9;38030;0;0;1;1
1299;93;"0    Sep  7, 2018 04:22:20.000017000 -03
Name: time, dtype: object";75742;12;0;75668;90;60;4546310;16;37814;0;0;1;1
1300;94;"0    Sep  7, 2018 04:23:20.302582000 -03
Name: time, dtype: object";76006;12;0;75948;90;60;4562326;18;37923;0;0;1;1
1301;95;"0    Sep  7, 2018 04:24:20.039943000 -03
Name: time, dtype: object";76008;6;0;75946;90;60;4562446;17;37921;0;0;1;1
1302;96;"0    Sep  7, 2018 04:25:20.011662000 -03
Name: time, dtype: object";75950;6;0;75882;145;60;4558680;16;37918;0;0;1;1
1303;97;"0    Sep  7, 2018 04:26:20.071546000 -03
Name: time, dtype: object";76079;4;0;76023;90;60;4566212;15;37987;0;0;1;1
1304;98;"0    Sep  7, 2018 04:27:20.000003000 -03
Name: time, dtype: object";76093;6;0;76033;90;60;4566896;10;38009;0;0;1;1
1305;99;"0    Sep  7, 2018 04:28:20.009412000 -03
Name: time, dtype: object";75948;6;0;75890;90;60;4558358;15;37921;0;0;1;1
1306;100;"0    Sep  7, 2018 04:29:20.066765000 -03
Name: time, dtype: object";75946;16;0;75870;110;60;4558594;17;37922;0;0;1;1
1307;101;"0    Sep  7, 2018 04:30:20.064903000 -03
Name: time, dtype: object";76252;4;0;76192;90;60;4576540;12;38082;0;0;1;1
1308;102;"0    Sep  7, 2018 04:31:20.091994000 -03
Name: time, dtype: object";75932;12;0;75860;90;60;4557574;14;37921;0;0;1;1
1309;103;"0    Sep  7, 2018 04:32:20.046136000 -03
Name: time, dtype: object";75920;0;0;75868;90;60;4556426;12;37913;0;0;1;1
1310;104;"0    Sep  7, 2018 04:33:20.127194000 -03
Name: time, dtype: object";76278;20;0;76198;90;60;4578538;25;38085;0;0;1;1
1311;105;"0    Sep  7, 2018 04:34:20.304196000 -03
Name: time, dtype: object";75598;6;0;75544;90;60;4537186;13;37761;0;0;1;1
1312;106;"0    Sep  7, 2018 04:35:20.051194000 -03
Name: time, dtype: object";76256;2;0;76188;90;60;4576850;13;38084;0;0;1;1
1313;107;"0    Sep  7, 2018 04:36:20.137494000 -03
Name: time, dtype: object";76230;4;0;76174;145;60;4575268;7;38084;0;0;1;1
1314;108;"0    Sep  7, 2018 04:37:20.431916000 -03
Name: time, dtype: object";75600;4;0;75542;90;60;4537196;12;37756;0;0;1;1
1315;109;"0    Sep  7, 2018 04:38:20.068449000 -03
Name: time, dtype: object";75928;8;0;75872;87;60;4557008;15;37922;0;0;1;1
1316;110;"0    Sep  7, 2018 04:39:20.157465000 -03
Name: time, dtype: object";76246;8;0;76184;110;60;4576184;13;38082;0;0;1;1
1317;111;"0    Sep  7, 2018 04:40:20.049861000 -03
Name: time, dtype: object";75954;8;0;75882;90;60;4559090;11;37916;0;0;1;1
1318;112;"0    Sep  7, 2018 04:41:20.143873000 -03
Name: time, dtype: object";75956;16;0;75884;90;60;4559414;16;37915;0;0;1;1
1319;113;"0    Sep  7, 2018 04:42:20.163938000 -03
Name: time, dtype: object";76236;4;0;76180;145;60;4575646;8;38077;0;0;1;1
1320;114;"0    Sep  7, 2018 04:43:20.061314000 -03
Name: time, dtype: object";75974;12;0;75914;90;60;4560482;16;37919;0;0;1;1
1321;115;"0    Sep  7, 2018 04:44:20.188809000 -03
Name: time, dtype: object";75956;4;0;75898;110;60;4558990;12;37918;0;0;1;1
1322;116;"0    Sep  7, 2018 04:45:20.199633000 -03
Name: time, dtype: object";75940;6;0;75890;90;60;4557732;14;37923;0;0;1;1
1323;117;"0    Sep  7, 2018 04:46:20.004065000 -03
Name: time, dtype: object";76274;10;0;76216;90;60;4578170;14;38077;0;0;1;1
1324;118;"0    Sep  7, 2018 04:47:20.232726000 -03
Name: time, dtype: object";76022;6;0;75960;90;60;4563766;19;37915;0;0;1;1
1325;119;"0    Sep  7, 2018 04:48:20.232041000 -03
Name: time, dtype: object";75980;20;0;75898;90;60;4561036;25;37917;0;0;1;1
1326;120;"0    Sep  7, 2018 04:49:20.085684000 -03
Name: time, dtype: object";76292;10;0;76216;90;60;4579516;20;38081;0;0;1;1
1327;121;"0    Sep  7, 2018 04:50:20.269885000 -03
Name: time, dtype: object";75934;10;0;75858;90;60;4557788;13;37922;0;0;1;1
1328;122;"0    Sep  7, 2018 04:51:20.243712000 -03
Name: time, dtype: object";75918;4;0;75862;90;60;4556440;13;37923;0;0;1;1
1329;123;"0    Sep  7, 2018 04:52:20.069477000 -03
Name: time, dtype: object";75914;8;0;75856;90;60;4556236;12;37915;0;0;1;1
1330;124;"0    Sep  7, 2018 04:53:20.191612000 -03
Name: time, dtype: object";75598;10;0;75528;90;60;4537514;14;37755;0;0;1;1
1331;125;"0    Sep  7, 2018 04:54:20.019104000 -03
Name: time, dtype: object";76300;22;0;76222;110;60;4580194;24;38083;0;0;1;1
1332;126;"0    Sep  7, 2018 04:55:20.007238000 -03
Name: time, dtype: object";76246;8;0;76176;90;60;4576392;14;38077;0;0;1;1
1333;127;"0    Sep  7, 2018 04:56:20.398849000 -03
Name: time, dtype: object";75606;2;0;75554;110;60;4537728;15;37759;0;0;1;1
1334;128;"0    Sep  7, 2018 04:57:20.085845000 -03
Name: time, dtype: object";75948;8;0;75882;110;60;4558718;13;37918;0;0;1;1
1335;129;"0    Sep  7, 2018 04:58:20.068396000 -03
Name: time, dtype: object";76558;6;0;76502;110;60;4594806;13;38239;0;0;1;1
1336;130;"0    Sep  7, 2018 04:59:20.467691000 -03
Name: time, dtype: object";75602;14;0;75528;87;60;4537824;14;37749;0;0;1;1
